reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-12-20,pct wk rsv lab det,0,atlantic,2025-12-20,quantile,0.975,4
2025-12-20,pct wk rsv lab det,1,atlantic,2025-12-27,quantile,0.025,0
2025-12-20,pct wk rsv lab det,1,atlantic,2025-12-27,quantile,0.1,0
2025-12-20,pct wk rsv lab det,1,atlantic,2025-12-27,quantile,0.25,1
2025-12-20,pct wk rsv lab det,1,atlantic,2025-12-27,quantile,0.5,2
2025-12-20,pct wk rsv lab det,1,atlantic,2025-12-27,quantile,0.75,4
2025-12-20,pct wk rsv lab det,1,atlantic,2025-12-27,quantile,0.9,4
2025-12-20,pct wk rsv lab det,1,atlantic,2025-12-27,quantile,0.975,5
2025-12-20,pct wk rsv lab det,2,atlantic,2026-01-03,quantile,0.025,0
2025-12-20,pct wk rsv lab det,2,atlantic,2026-01-03,quantile,0.1,0
2025-12-20,pct wk rsv lab det,2,atlantic,2026-01-03,quantile,0.25,1
2025-12-20,pct wk rsv lab det,2,atlantic,2026-01-03,quantile,0.5,2
2025-12-20,pct wk rsv lab det,2,atlantic,2026-01-03,quantile,0.75,4
2025-12-20,pct wk rsv lab det,2,atlantic,2026-01-03,quantile,0.9,5
2025-12-20,pct wk rsv lab det,2,atlantic,2026-01-03,quantile,0.975,5
2025-12-20,pct wk rsv lab det,3,atlantic,2026-01-10,quantile,0.025,0
2025-12-20,pct wk rsv lab det,3,atlantic,2026-01-10,quantile,0.1,0
2025-12-20,pct wk rsv lab det,3,atlantic,2026-01-10,quantile,0.25,1
2025-12-20,pct wk rsv lab det,3,atlantic,2026-01-10,quantile,0.5,2
2025-12-20,pct wk rsv lab det,3,atlantic,2026-01-10,quantile,0.75,4
2025-12-20,pct wk rsv lab det,3,atlantic,2026-01-10,quantile,0.9,5
2025-12-20,pct wk rsv lab det,3,atlantic,2026-01-10,quantile,0.975,5
2025-12-20,pct wk covid lab det,-1,bc,2025-12-13,quantile,0.025,0
2025-12-20,pct wk covid lab det,-1,bc,2025-12-13,quantile,0.1,0
2025-12-20,pct wk covid lab det,-1,bc,2025-12-13,quantile,0.25,1
2025-12-20,pct wk covid lab det,-1,bc,2025-12-13,quantile,0.5,2
2025-12-20,pct wk covid lab det,-1,bc,2025-12-13,quantile,0.75,4
2025-12-20,pct wk covid lab det,-1,bc,2025-12-13,quantile,0.9,5
2025-12-20,pct wk covid lab det,-1,bc,2025-12-13,quantile,0.975,5
2025-12-20,pct wk covid lab det,0,bc,2025-12-20,quantile,0.025,0
2025-12-20,pct wk covid lab det,0,bc,2025-12-20,quantile,0.1,0
2025-12-20,pct wk covid lab det,0,bc,2025-12-20,quantile,0.25,1
2025-12-20,pct wk covid lab det,0,bc,2025-12-20,quantile,0.5,2
2025-12-20,pct wk covid lab det,0,bc,2025-12-20,quantile,0.75,4
2025-12-20,pct wk covid lab det,0,bc,2025-12-20,quantile,0.9,5
2025-12-20,pct wk covid lab det,0,bc,2025-12-20,quantile,0.975,5
2025-12-20,pct wk covid lab det,1,bc,2025-12-27,quantile,0.025,0
2025-12-20,pct wk covid lab det,1,bc,2025-12-27,quantile,0.1,0
2025-12-20,pct wk covid lab det,1,bc,2025-12-27,quantile,0.25,1
2025-12-20,pct wk covid lab det,1,bc,2025-12-27,quantile,0.5,2
2025-12-20,pct wk covid lab det,1,bc,2025-12-27,quantile,0.75,4
2025-12-20,pct wk covid lab det,1,bc,2025-12-27,quantile,0.9,5
2025-12-20,pct wk covid lab det,1,bc,2025-12-27,quantile,0.975,5
2025-12-20,pct wk covid lab det,2,bc,2026-01-03,quantile,0.025,0
2025-12-20,pct wk covid lab det,2,bc,2026-01-03,quantile,0.1,0
2025-12-20,pct wk covid lab det,2,bc,2026-01-03,quantile,0.25,1
2025-12-20,pct wk covid lab det,2,bc,2026-01-03,quantile,0.5,2
2025-12-20,pct wk covid lab det,2,bc,2026-01-03,quantile,0.75,4
2025-12-20,pct wk covid lab det,2,bc,2026-01-03,quantile,0.9,4
2025-12-20,pct wk covid lab det,2,bc,2026-01-03,quantile,0.975,5
2025-12-20,pct wk covid lab det,3,bc,2026-01-10,quantile,0.025,0
2025-12-20,pct wk covid lab det,3,bc,2026-01-10,quantile,0.1,0
2025-12-20,pct wk covid lab det,3,bc,2026-01-10,quantile,0.25,1
2025-12-20,pct wk covid lab det,3,bc,2026-01-10,quantile,0.5,2
2025-12-20,pct wk covid lab det,3,bc,2026-01-10,quantile,0.75,4
2025-12-20,pct wk covid lab det,3,bc,2026-01-10,quantile,0.9,4
2025-12-20,pct wk covid lab det,3,bc,2026-01-10,quantile,0.975,5
2025-12-20,pct wk flu lab det,-1,bc,2025-12-13,quantile,0.025,0
2025-12-20,pct wk flu lab det,-1,bc,2025-12-13,quantile,0.1,2
2025-12-20,pct wk flu lab det,-1,bc,2025-12-13,quantile,0.25,7
2025-12-20,pct wk flu lab det,-1,bc,2025-12-13,quantile,0.5,18
2025-12-20,pct wk flu lab det,-1,bc,2025-12-13,quantile,0.75,29
2025-12-20,pct wk flu lab det,-1,bc,2025-12-13,quantile,0.9,35
2025-12-20,pct wk flu lab det,-1,bc,2025-12-13,quantile,0.975,37
2025-12-20,pct wk flu lab det,0,bc,2025-12-20,quantile,0.025,0
2025-12-20,pct wk flu lab det,0,bc,2025-12-20,quantile,0.1,2
2025-12-20,pct wk flu lab det,0,bc,2025-12-20,quantile,0.25,8
2025-12-20,pct wk flu lab det,0,bc,2025-12-20,quantile,0.5,21
2025-12-20,pct wk flu lab det,0,bc,2025-12-20,quantile,0.75,33
2025-12-20,pct wk flu lab det,0,bc,2025-12-20,quantile,0.9,39
2025-12-20,pct wk flu lab det,0,bc,2025-12-20,quantile,0.975,42
2025-12-20,pct wk flu lab det,1,bc,2025-12-27,quantile,0.025,0
2025-12-20,pct wk flu lab det,1,bc,2025-12-27,quantile,0.1,2
2025-12-20,pct wk flu lab det,1,bc,2025-12-27,quantile,0.25,8
2025-12-20,pct wk flu lab det,1,bc,2025-12-27,quantile,0.5,21
2025-12-20,pct wk flu lab det,1,bc,2025-12-27,quantile,0.75,33
2025-12-20,pct wk flu lab det,1,bc,2025-12-27,quantile,0.9,40
2025-12-20,pct wk flu lab det,1,bc,2025-12-27,quantile,0.975,42
2025-12-20,pct wk flu lab det,2,bc,2026-01-03,quantile,0.025,1
2025-12-20,pct wk flu lab det,2,bc,2026-01-03,quantile,0.1,4
2025-12-20,pct wk flu lab det,2,bc,2026-01-03,quantile,0.25,10
2025-12-20,pct wk flu lab det,2,bc,2026-01-03,quantile,0.5,23
2025-12-20,pct wk flu lab det,2,bc,2026-01-03,quantile,0.75,36
2025-12-20,pct wk flu lab det,2,bc,2026-01-03,quantile,0.9,43
2025-12-20,pct wk flu lab det,2,bc,2026-01-03,quantile,0.975,45
2025-12-20,pct wk flu lab det,3,bc,2026-01-10,quantile,0.025,1
2025-12-20,pct wk flu lab det,3,bc,2026-01-10,quantile,0.1,3
2025-12-20,pct wk flu lab det,3,bc,2026-01-10,quantile,0.25,10
2025-12-20,pct wk flu lab det,3,bc,2026-01-10,quantile,0.5,24
2025-12-20,pct wk flu lab det,3,bc,2026-01-10,quantile,0.75,38
2025-12-20,pct wk flu lab det,3,bc,2026-01-10,quantile,0.9,44
2025-12-20,pct wk flu lab det,3,bc,2026-01-10,quantile,0.975,47
2025-12-20,pct wk rsv lab det,-1,bc,2025-12-13,quantile,0.025,0
2025-12-20,pct wk rsv lab det,-1,bc,2025-12-13,quantile,0.1,0
2025-12-20,pct wk rsv lab det,-1,bc,2025-12-13,quantile,0.25,1
2025-12-20,pct wk rsv lab det,-1,bc,2025-12-13,quantile,0.5,4
2025-12-20,pct wk rsv lab det,-1,bc,2025-12-13,quantile,0.75,6
2025-12-20,pct wk rsv lab det,-1,bc,2025-12-13,quantile,0.9,7
2025-12-20,pct wk rsv lab det,-1,bc,2025-12-13,quantile,0.975,8
2025-12-20,pct wk rsv lab det,0,bc,2025-12-20,quantile,0.025,0
2025-12-20,pct wk rsv lab det,0,bc,2025-12-20,quantile,0.1,0
2025-12-20,pct wk rsv lab det,0,bc,2025-12-20,quantile,0.25,2
2025-12-20,pct wk rsv lab det,0,bc,2025-12-20,quantile,0.5,4
2025-12-20,pct wk rsv lab det,0,bc,2025-12-20,quantile,0.75,7
2025-12-20,pct wk rsv lab det,0,bc,2025-12-20,quantile,0.9,8
2025-12-20,pct wk rsv lab det,0,bc,2025-12-20,quantile,0.975,9
2025-12-20,pct wk rsv lab det,1,bc,2025-12-27,quantile,0.025,1
2025-12-20,pct wk rsv lab det,1,bc,2025-12-27,quantile,0.1,1
2025-12-20,pct wk rsv lab det,1,bc,2025-12-27,quantile,0.25,2
2025-12-20,pct wk rsv lab det,1,bc,2025-12-27,quantile,0.5,5
2025-12-20,pct wk rsv lab det,1,bc,2025-12-27,quantile,0.75,7
2025-12-20,pct wk rsv lab det,1,bc,2025-12-27,quantile,0.9,8
2025-12-20,pct wk rsv lab det,1,bc,2025-12-27,quantile,0.975,9
2025-12-20,pct wk rsv lab det,2,bc,2026-01-03,quantile,0.025,0
2025-12-20,pct wk rsv lab det,2,bc,2026-01-03,quantile,0.1,0
2025-12-20,pct wk rsv lab det,2,bc,2026-01-03,quantile,0.25,2
2025-12-20,pct wk rsv lab det,2,bc,2026-01-03,quantile,0.5,4
2025-12-20,pct wk rsv lab det,2,bc,2026-01-03,quantile,0.75,7
2025-12-20,pct wk rsv lab det,2,bc,2026-01-03,quantile,0.9,8
2025-12-20,pct wk rsv lab det,2,bc,2026-01-03,quantile,0.975,9
2025-12-20,pct wk rsv lab det,3,bc,2026-01-10,quantile,0.025,0
2025-12-20,pct wk rsv lab det,3,bc,2026-01-10,quantile,0.1,0
2025-12-20,pct wk rsv lab det,3,bc,2026-01-10,quantile,0.25,2
2025-12-20,pct wk rsv lab det,3,bc,2026-01-10,quantile,0.5,4
2025-12-20,pct wk rsv lab det,3,bc,2026-01-10,quantile,0.75,7
2025-12-20,pct wk rsv lab det,3,bc,2026-01-10,quantile,0.9,8
2025-12-20,pct wk rsv lab det,3,bc,2026-01-10,quantile,0.975,8
2025-12-20,pct wk covid lab det,-1,ca,2025-12-13,quantile,0.025,0
2025-12-20,pct wk covid lab det,-1,ca,2025-12-13,quantile,0.1,0
2025-12-20,pct wk covid lab det,-1,ca,2025-12-13,quantile,0.25,2
2025-12-20,pct wk covid lab det,-1,ca,2025-12-13,quantile,0.5,4
2025-12-20,pct wk covid lab det,-1,ca,2025-12-13,quantile,0.75,7
2025-12-20,pct wk covid lab det,-1,ca,2025-12-13,quantile,0.9,9
2025-12-20,pct wk covid lab det,-1,ca,2025-12-13,quantile,0.975,10
2025-12-20,pct wk covid lab det,0,ca,2025-12-20,quantile,0.025,0
2025-12-20,pct wk covid lab det,0,ca,2025-12-20,quantile,0.1,0
2025-12-20,pct wk covid lab det,0,ca,2025-12-20,quantile,0.25,2
2025-12-20,pct wk covid lab det,0,ca,2025-12-20,quantile,0.5,5
2025-12-20,pct wk covid lab det,0,ca,2025-12-20,quantile,0.75,7
2025-12-20,pct wk covid lab det,0,ca,2025-12-20,quantile,0.9,9
2025-12-20,pct wk covid lab det,0,ca,2025-12-20,quantile,0.975,10
2025-12-20,pct wk covid lab det,1,ca,2025-12-27,quantile,0.025,0
2025-12-20,pct wk covid lab det,1,ca,2025-12-27,quantile,0.1,0
2025-12-20,pct wk covid lab det,1,ca,2025-12-27,quantile,0.25,2
2025-12-20,pct wk covid lab det,1,ca,2025-12-27,quantile,0.5,5
2025-12-20,pct wk covid lab det,1,ca,2025-12-27,quantile,0.75,7
2025-12-20,pct wk covid lab det,1,ca,2025-12-27,quantile,0.9,9
2025-12-20,pct wk covid lab det,1,ca,2025-12-27,quantile,0.975,10
2025-12-20,pct wk covid lab det,2,ca,2026-01-03,quantile,0.025,0
2025-12-20,pct wk covid lab det,2,ca,2026-01-03,quantile,0.1,0
2025-12-20,pct wk covid lab det,2,ca,2026-01-03,quantile,0.25,1
2025-12-20,pct wk covid lab det,2,ca,2026-01-03,quantile,0.5,4
2025-12-20,pct wk covid lab det,2,ca,2026-01-03,quantile,0.75,7
2025-12-20,pct wk covid lab det,2,ca,2026-01-03,quantile,0.9,8
2025-12-20,pct wk covid lab det,2,ca,2026-01-03,quantile,0.975,9
2025-12-20,pct wk covid lab det,3,ca,2026-01-10,quantile,0.025,0
2025-12-20,pct wk covid lab det,3,ca,2026-01-10,quantile,0.1,0
2025-12-20,pct wk covid lab det,3,ca,2026-01-10,quantile,0.25,1
2025-12-20,pct wk covid lab det,3,ca,2026-01-10,quantile,0.5,4
