"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2025-12-13,"pct wk covid lab det",1,2025-12-20,"sk","quantile",0.75,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"sk","quantile",0.75,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"sk","quantile",0.75,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"sk","quantile",0.9,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"sk","quantile",0.9,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"sk","quantile",0.9,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"sk","quantile",0.9,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"sk","quantile",0.9,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"sk","quantile",0.975,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"sk","quantile",0.975,7
2025-12-13,"pct wk covid lab det",1,2025-12-20,"sk","quantile",0.975,9
2025-12-13,"pct wk covid lab det",2,2025-12-27,"sk","quantile",0.975,9
2025-12-13,"pct wk covid lab det",3,2026-01-03,"sk","quantile",0.975,10
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nl","quantile",0.025,4
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nl","quantile",0.025,4
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nl","quantile",0.025,4
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nl","quantile",0.025,3
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nl","quantile",0.025,3
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nl","quantile",0.1,4
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nl","quantile",0.1,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nl","quantile",0.1,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nl","quantile",0.1,4
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nl","quantile",0.1,4
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nl","quantile",0.25,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nl","quantile",0.25,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nl","quantile",0.25,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nl","quantile",0.25,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nl","quantile",0.25,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nl","quantile",0.5,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nl","quantile",0.5,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nl","quantile",0.5,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nl","quantile",0.5,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nl","quantile",0.5,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nl","quantile",0.75,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nl","quantile",0.75,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nl","quantile",0.75,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nl","quantile",0.75,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nl","quantile",0.75,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nl","quantile",0.9,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nl","quantile",0.9,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nl","quantile",0.9,8
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nl","quantile",0.9,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nl","quantile",0.9,8
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nl","quantile",0.975,7
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nl","quantile",0.975,24
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nl","quantile",0.975,23
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nl","quantile",0.975,23
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nl","quantile",0.975,23
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"pe","quantile",0.025,4
2025-12-13,"pct wk covid lab det",0,2025-12-13,"pe","quantile",0.025,3
2025-12-13,"pct wk covid lab det",1,2025-12-20,"pe","quantile",0.025,3
2025-12-13,"pct wk covid lab det",2,2025-12-27,"pe","quantile",0.025,3
2025-12-13,"pct wk covid lab det",3,2026-01-03,"pe","quantile",0.025,3
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"pe","quantile",0.1,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"pe","quantile",0.1,4
2025-12-13,"pct wk covid lab det",1,2025-12-20,"pe","quantile",0.1,4
2025-12-13,"pct wk covid lab det",2,2025-12-27,"pe","quantile",0.1,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"pe","quantile",0.1,4
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"pe","quantile",0.25,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"pe","quantile",0.25,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"pe","quantile",0.25,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"pe","quantile",0.25,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"pe","quantile",0.25,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"pe","quantile",0.5,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"pe","quantile",0.5,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"pe","quantile",0.5,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"pe","quantile",0.5,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"pe","quantile",0.5,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"pe","quantile",0.75,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"pe","quantile",0.75,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"pe","quantile",0.75,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"pe","quantile",0.75,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"pe","quantile",0.75,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"pe","quantile",0.9,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"pe","quantile",0.9,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"pe","quantile",0.9,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"pe","quantile",0.9,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"pe","quantile",0.9,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"pe","quantile",0.975,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"pe","quantile",0.975,7
2025-12-13,"pct wk covid lab det",1,2025-12-20,"pe","quantile",0.975,8
2025-12-13,"pct wk covid lab det",2,2025-12-27,"pe","quantile",0.975,10
2025-12-13,"pct wk covid lab det",3,2026-01-03,"pe","quantile",0.975,9
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"ns","quantile",0.025,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"ns","quantile",0.025,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"ns","quantile",0.025,4
2025-12-13,"pct wk covid lab det",2,2025-12-27,"ns","quantile",0.025,4
2025-12-13,"pct wk covid lab det",3,2026-01-03,"ns","quantile",0.025,4
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"ns","quantile",0.1,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"ns","quantile",0.1,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"ns","quantile",0.1,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"ns","quantile",0.1,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"ns","quantile",0.1,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"ns","quantile",0.25,7
2025-12-13,"pct wk covid lab det",0,2025-12-13,"ns","quantile",0.25,7
2025-12-13,"pct wk covid lab det",1,2025-12-20,"ns","quantile",0.25,7
2025-12-13,"pct wk covid lab det",2,2025-12-27,"ns","quantile",0.25,7
2025-12-13,"pct wk covid lab det",3,2026-01-03,"ns","quantile",0.25,7
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"ns","quantile",0.5,7
2025-12-13,"pct wk covid lab det",0,2025-12-13,"ns","quantile",0.5,7
2025-12-13,"pct wk covid lab det",1,2025-12-20,"ns","quantile",0.5,7
2025-12-13,"pct wk covid lab det",2,2025-12-27,"ns","quantile",0.5,7
2025-12-13,"pct wk covid lab det",3,2026-01-03,"ns","quantile",0.5,7
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"ns","quantile",0.75,7
2025-12-13,"pct wk covid lab det",0,2025-12-13,"ns","quantile",0.75,7
2025-12-13,"pct wk covid lab det",1,2025-12-20,"ns","quantile",0.75,7
2025-12-13,"pct wk covid lab det",2,2025-12-27,"ns","quantile",0.75,7
2025-12-13,"pct wk covid lab det",3,2026-01-03,"ns","quantile",0.75,7
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"ns","quantile",0.9,7
2025-12-13,"pct wk covid lab det",0,2025-12-13,"ns","quantile",0.9,8
2025-12-13,"pct wk covid lab det",1,2025-12-20,"ns","quantile",0.9,10
2025-12-13,"pct wk covid lab det",2,2025-12-27,"ns","quantile",0.9,8
2025-12-13,"pct wk covid lab det",3,2026-01-03,"ns","quantile",0.9,11
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"ns","quantile",0.975,9
2025-12-13,"pct wk covid lab det",0,2025-12-13,"ns","quantile",0.975,32
2025-12-13,"pct wk covid lab det",1,2025-12-20,"ns","quantile",0.975,31
2025-12-13,"pct wk covid lab det",2,2025-12-27,"ns","quantile",0.975,31
2025-12-13,"pct wk covid lab det",3,2026-01-03,"ns","quantile",0.975,31
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nb","quantile",0.025,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nb","quantile",0.025,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nb","quantile",0.025,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nb","quantile",0.025,4
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nb","quantile",0.025,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nb","quantile",0.1,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nb","quantile",0.1,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nb","quantile",0.1,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nb","quantile",0.1,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nb","quantile",0.1,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nb","quantile",0.25,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nb","quantile",0.25,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nb","quantile",0.25,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nb","quantile",0.25,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nb","quantile",0.25,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nb","quantile",0.5,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nb","quantile",0.5,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nb","quantile",0.5,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nb","quantile",0.5,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nb","quantile",0.5,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nb","quantile",0.75,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nb","quantile",0.75,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nb","quantile",0.75,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nb","quantile",0.75,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nb","quantile",0.75,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nb","quantile",0.9,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nb","quantile",0.9,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nb","quantile",0.9,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nb","quantile",0.9,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nb","quantile",0.9,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"nb","quantile",0.975,7
2025-12-13,"pct wk covid lab det",0,2025-12-13,"nb","quantile",0.975,7
2025-12-13,"pct wk covid lab det",1,2025-12-20,"nb","quantile",0.975,8
2025-12-13,"pct wk covid lab det",2,2025-12-27,"nb","quantile",0.975,8
2025-12-13,"pct wk covid lab det",3,2026-01-03,"nb","quantile",0.975,9
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"atlantic","quantile",0.025,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"atlantic","quantile",0.025,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"atlantic","quantile",0.025,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"atlantic","quantile",0.025,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"atlantic","quantile",0.025,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"atlantic","quantile",0.1,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"atlantic","quantile",0.1,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"atlantic","quantile",0.1,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"atlantic","quantile",0.1,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"atlantic","quantile",0.1,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"atlantic","quantile",0.25,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"atlantic","quantile",0.25,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"atlantic","quantile",0.25,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"atlantic","quantile",0.25,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"atlantic","quantile",0.25,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"atlantic","quantile",0.5,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"atlantic","quantile",0.5,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"atlantic","quantile",0.5,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"atlantic","quantile",0.5,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"atlantic","quantile",0.5,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"atlantic","quantile",0.75,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"atlantic","quantile",0.75,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"atlantic","quantile",0.75,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"atlantic","quantile",0.75,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"atlantic","quantile",0.75,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"atlantic","quantile",0.9,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"atlantic","quantile",0.9,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"atlantic","quantile",0.9,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"atlantic","quantile",0.9,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"atlantic","quantile",0.9,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"atlantic","quantile",0.975,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"atlantic","quantile",0.975,7
2025-12-13,"pct wk covid lab det",1,2025-12-20,"atlantic","quantile",0.975,9
2025-12-13,"pct wk covid lab det",2,2025-12-27,"atlantic","quantile",0.975,10
2025-12-13,"pct wk covid lab det",3,2026-01-03,"atlantic","quantile",0.975,10
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"on","quantile",0.025,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"on","quantile",0.025,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"on","quantile",0.025,4
2025-12-13,"pct wk covid lab det",2,2025-12-27,"on","quantile",0.025,4
2025-12-13,"pct wk covid lab det",3,2026-01-03,"on","quantile",0.025,4
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"on","quantile",0.1,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"on","quantile",0.1,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"on","quantile",0.1,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"on","quantile",0.1,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"on","quantile",0.1,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"on","quantile",0.25,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"on","quantile",0.25,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"on","quantile",0.25,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"on","quantile",0.25,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"on","quantile",0.25,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"on","quantile",0.5,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"on","quantile",0.5,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"on","quantile",0.5,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"on","quantile",0.5,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"on","quantile",0.5,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"on","quantile",0.75,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"on","quantile",0.75,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"on","quantile",0.75,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"on","quantile",0.75,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"on","quantile",0.75,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"on","quantile",0.9,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"on","quantile",0.9,6
2025-12-13,"pct wk covid lab det",1,2025-12-20,"on","quantile",0.9,6
2025-12-13,"pct wk covid lab det",2,2025-12-27,"on","quantile",0.9,6
2025-12-13,"pct wk covid lab det",3,2026-01-03,"on","quantile",0.9,6
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"on","quantile",0.975,6
2025-12-13,"pct wk covid lab det",0,2025-12-13,"on","quantile",0.975,7
2025-12-13,"pct wk covid lab det",1,2025-12-20,"on","quantile",0.975,9
2025-12-13,"pct wk covid lab det",2,2025-12-27,"on","quantile",0.975,9
2025-12-13,"pct wk covid lab det",3,2026-01-03,"on","quantile",0.975,8
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"mb","quantile",0.025,3
2025-12-13,"pct wk covid lab det",0,2025-12-13,"mb","quantile",0.025,3
2025-12-13,"pct wk covid lab det",1,2025-12-20,"mb","quantile",0.025,3
2025-12-13,"pct wk covid lab det",2,2025-12-27,"mb","quantile",0.025,2
2025-12-13,"pct wk covid lab det",3,2026-01-03,"mb","quantile",0.025,2
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"mb","quantile",0.1,3
2025-12-13,"pct wk covid lab det",0,2025-12-13,"mb","quantile",0.1,3
2025-12-13,"pct wk covid lab det",1,2025-12-20,"mb","quantile",0.1,4
2025-12-13,"pct wk covid lab det",2,2025-12-27,"mb","quantile",0.1,3
2025-12-13,"pct wk covid lab det",3,2026-01-03,"mb","quantile",0.1,3
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"mb","quantile",0.25,4
2025-12-13,"pct wk covid lab det",0,2025-12-13,"mb","quantile",0.25,4
2025-12-13,"pct wk covid lab det",1,2025-12-20,"mb","quantile",0.25,4
2025-12-13,"pct wk covid lab det",2,2025-12-27,"mb","quantile",0.25,4
2025-12-13,"pct wk covid lab det",3,2026-01-03,"mb","quantile",0.25,4
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"mb","quantile",0.5,4
2025-12-13,"pct wk covid lab det",0,2025-12-13,"mb","quantile",0.5,4
2025-12-13,"pct wk covid lab det",1,2025-12-20,"mb","quantile",0.5,4
2025-12-13,"pct wk covid lab det",2,2025-12-27,"mb","quantile",0.5,4
2025-12-13,"pct wk covid lab det",3,2026-01-03,"mb","quantile",0.5,4
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"mb","quantile",0.75,4
2025-12-13,"pct wk covid lab det",0,2025-12-13,"mb","quantile",0.75,4
2025-12-13,"pct wk covid lab det",1,2025-12-20,"mb","quantile",0.75,4
2025-12-13,"pct wk covid lab det",2,2025-12-27,"mb","quantile",0.75,4
2025-12-13,"pct wk covid lab det",3,2026-01-03,"mb","quantile",0.75,4
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"mb","quantile",0.9,4
2025-12-13,"pct wk covid lab det",0,2025-12-13,"mb","quantile",0.9,5
2025-12-13,"pct wk covid lab det",1,2025-12-20,"mb","quantile",0.9,5
2025-12-13,"pct wk covid lab det",2,2025-12-27,"mb","quantile",0.9,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"mb","quantile",0.9,5
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"mb","quantile",0.975,5
2025-12-13,"pct wk covid lab det",0,2025-12-13,"mb","quantile",0.975,19
2025-12-13,"pct wk covid lab det",1,2025-12-20,"mb","quantile",0.975,18
2025-12-13,"pct wk covid lab det",2,2025-12-27,"mb","quantile",0.975,18
2025-12-13,"pct wk covid lab det",3,2026-01-03,"mb","quantile",0.975,18
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"qc","quantile",0.025,8
2025-12-13,"pct wk covid lab det",0,2025-12-13,"qc","quantile",0.025,7
2025-12-13,"pct wk covid lab det",1,2025-12-20,"qc","quantile",0.025,7
2025-12-13,"pct wk covid lab det",2,2025-12-27,"qc","quantile",0.025,5
2025-12-13,"pct wk covid lab det",3,2026-01-03,"qc","quantile",0.025,8
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"qc","quantile",0.1,8
2025-12-13,"pct wk covid lab det",0,2025-12-13,"qc","quantile",0.1,8
2025-12-13,"pct wk covid lab det",1,2025-12-20,"qc","quantile",0.1,8
2025-12-13,"pct wk covid lab det",2,2025-12-27,"qc","quantile",0.1,8
2025-12-13,"pct wk covid lab det",3,2026-01-03,"qc","quantile",0.1,8
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"qc","quantile",0.25,8
2025-12-13,"pct wk covid lab det",0,2025-12-13,"qc","quantile",0.25,8
2025-12-13,"pct wk covid lab det",1,2025-12-20,"qc","quantile",0.25,8
2025-12-13,"pct wk covid lab det",2,2025-12-27,"qc","quantile",0.25,8
2025-12-13,"pct wk covid lab det",3,2026-01-03,"qc","quantile",0.25,8
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"qc","quantile",0.5,8
2025-12-13,"pct wk covid lab det",0,2025-12-13,"qc","quantile",0.5,8
2025-12-13,"pct wk covid lab det",1,2025-12-20,"qc","quantile",0.5,8
2025-12-13,"pct wk covid lab det",2,2025-12-27,"qc","quantile",0.5,8
2025-12-13,"pct wk covid lab det",3,2026-01-03,"qc","quantile",0.5,8
2025-12-13,"pct wk covid lab det",-1,2025-12-06,"qc","quantile",0.75,8
2025-12-13,"pct wk covid lab det",0,2025-12-13,"qc","quantile",0.75,8
