reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-12-13,2025-12-06,-1,ns,pct wk covid lab det,quantile,0.1,2.1
2025-12-13,2025-12-06,-1,ns,pct wk covid lab det,quantile,0.25,3.8
2025-12-13,2025-12-06,-1,ns,pct wk covid lab det,quantile,0.5,5.9
2025-12-13,2025-12-06,-1,ns,pct wk covid lab det,quantile,0.75,7.9
2025-12-13,2025-12-06,-1,ns,pct wk covid lab det,quantile,0.9,9.6
2025-12-13,2025-12-06,-1,ns,pct wk covid lab det,quantile,0.975,11.4
2025-12-13,2025-12-13,0,ns,pct wk covid lab det,quantile,0.025,1.2
2025-12-13,2025-12-13,0,ns,pct wk covid lab det,quantile,0.1,2.6
2025-12-13,2025-12-13,0,ns,pct wk covid lab det,quantile,0.25,3.9
2025-12-13,2025-12-13,0,ns,pct wk covid lab det,quantile,0.5,5.3
2025-12-13,2025-12-13,0,ns,pct wk covid lab det,quantile,0.75,6.6
2025-12-13,2025-12-13,0,ns,pct wk covid lab det,quantile,0.9,8.1
2025-12-13,2025-12-13,0,ns,pct wk covid lab det,quantile,0.975,9.5
2025-12-13,2025-12-20,1,ns,pct wk covid lab det,quantile,0.025,0.8
2025-12-13,2025-12-20,1,ns,pct wk covid lab det,quantile,0.1,2.4
2025-12-13,2025-12-20,1,ns,pct wk covid lab det,quantile,0.25,3.7
2025-12-13,2025-12-20,1,ns,pct wk covid lab det,quantile,0.5,4.9
2025-12-13,2025-12-20,1,ns,pct wk covid lab det,quantile,0.75,6.2
2025-12-13,2025-12-20,1,ns,pct wk covid lab det,quantile,0.9,7.3
2025-12-13,2025-12-20,1,ns,pct wk covid lab det,quantile,0.975,8.8
2025-12-13,2025-12-27,2,ns,pct wk covid lab det,quantile,0.025,1.6
2025-12-13,2025-12-27,2,ns,pct wk covid lab det,quantile,0.1,2.8
2025-12-13,2025-12-27,2,ns,pct wk covid lab det,quantile,0.25,3.9
2025-12-13,2025-12-27,2,ns,pct wk covid lab det,quantile,0.5,5.1
2025-12-13,2025-12-27,2,ns,pct wk covid lab det,quantile,0.75,6.3
2025-12-13,2025-12-27,2,ns,pct wk covid lab det,quantile,0.9,7.5
2025-12-13,2025-12-27,2,ns,pct wk covid lab det,quantile,0.975,9.2
2025-12-13,2026-01-03,3,ns,pct wk covid lab det,quantile,0.025,0.5
2025-12-13,2026-01-03,3,ns,pct wk covid lab det,quantile,0.1,1.8
2025-12-13,2026-01-03,3,ns,pct wk covid lab det,quantile,0.25,2.9
2025-12-13,2026-01-03,3,ns,pct wk covid lab det,quantile,0.5,4
2025-12-13,2026-01-03,3,ns,pct wk covid lab det,quantile,0.75,5.1
2025-12-13,2026-01-03,3,ns,pct wk covid lab det,quantile,0.9,6.2
2025-12-13,2026-01-03,3,ns,pct wk covid lab det,quantile,0.975,7.5
2025-12-13,2025-12-06,-1,nb,pct wk covid lab det,quantile,0.025,3.2
2025-12-13,2025-12-06,-1,nb,pct wk covid lab det,quantile,0.1,4
2025-12-13,2025-12-06,-1,nb,pct wk covid lab det,quantile,0.25,4.8
2025-12-13,2025-12-06,-1,nb,pct wk covid lab det,quantile,0.5,5.9
2025-12-13,2025-12-06,-1,nb,pct wk covid lab det,quantile,0.75,7
2025-12-13,2025-12-06,-1,nb,pct wk covid lab det,quantile,0.9,7.8
2025-12-13,2025-12-06,-1,nb,pct wk covid lab det,quantile,0.975,9
2025-12-13,2025-12-13,0,nb,pct wk covid lab det,quantile,0.025,2.9
2025-12-13,2025-12-13,0,nb,pct wk covid lab det,quantile,0.1,3.7
2025-12-13,2025-12-13,0,nb,pct wk covid lab det,quantile,0.25,4.3
2025-12-13,2025-12-13,0,nb,pct wk covid lab det,quantile,0.5,4.9
2025-12-13,2025-12-13,0,nb,pct wk covid lab det,quantile,0.75,5.6
2025-12-13,2025-12-13,0,nb,pct wk covid lab det,quantile,0.9,6.2
2025-12-13,2025-12-13,0,nb,pct wk covid lab det,quantile,0.975,7.1
2025-12-13,2025-12-20,1,nb,pct wk covid lab det,quantile,0.025,2.5
2025-12-13,2025-12-20,1,nb,pct wk covid lab det,quantile,0.1,3.1
2025-12-13,2025-12-20,1,nb,pct wk covid lab det,quantile,0.25,3.7
2025-12-13,2025-12-20,1,nb,pct wk covid lab det,quantile,0.5,4.4
2025-12-13,2025-12-20,1,nb,pct wk covid lab det,quantile,0.75,5.2
2025-12-13,2025-12-20,1,nb,pct wk covid lab det,quantile,0.9,5.8
2025-12-13,2025-12-20,1,nb,pct wk covid lab det,quantile,0.975,6.6
2025-12-13,2025-12-27,2,nb,pct wk covid lab det,quantile,0.025,2.1
2025-12-13,2025-12-27,2,nb,pct wk covid lab det,quantile,0.1,2.8
2025-12-13,2025-12-27,2,nb,pct wk covid lab det,quantile,0.25,3.3
2025-12-13,2025-12-27,2,nb,pct wk covid lab det,quantile,0.5,4
2025-12-13,2025-12-27,2,nb,pct wk covid lab det,quantile,0.75,4.7
2025-12-13,2025-12-27,2,nb,pct wk covid lab det,quantile,0.9,5.3
2025-12-13,2025-12-27,2,nb,pct wk covid lab det,quantile,0.975,6
2025-12-13,2026-01-03,3,nb,pct wk covid lab det,quantile,0.025,1.8
2025-12-13,2026-01-03,3,nb,pct wk covid lab det,quantile,0.1,2.5
2025-12-13,2026-01-03,3,nb,pct wk covid lab det,quantile,0.25,3
2025-12-13,2026-01-03,3,nb,pct wk covid lab det,quantile,0.5,3.7
2025-12-13,2026-01-03,3,nb,pct wk covid lab det,quantile,0.75,4.4
2025-12-13,2026-01-03,3,nb,pct wk covid lab det,quantile,0.9,5.1
2025-12-13,2026-01-03,3,nb,pct wk covid lab det,quantile,0.975,5.8
2025-12-13,2025-12-06,-1,atlantic,pct wk covid lab det,quantile,0.025,2.8
2025-12-13,2025-12-06,-1,atlantic,pct wk covid lab det,quantile,0.1,3.8
2025-12-13,2025-12-06,-1,atlantic,pct wk covid lab det,quantile,0.25,4.6
2025-12-13,2025-12-06,-1,atlantic,pct wk covid lab det,quantile,0.5,5.5
2025-12-13,2025-12-06,-1,atlantic,pct wk covid lab det,quantile,0.75,6.3
2025-12-13,2025-12-06,-1,atlantic,pct wk covid lab det,quantile,0.9,7.2
2025-12-13,2025-12-06,-1,atlantic,pct wk covid lab det,quantile,0.975,8.2
2025-12-13,2025-12-13,0,atlantic,pct wk covid lab det,quantile,0.025,2.9
2025-12-13,2025-12-13,0,atlantic,pct wk covid lab det,quantile,0.1,3.6
2025-12-13,2025-12-13,0,atlantic,pct wk covid lab det,quantile,0.25,4.2
2025-12-13,2025-12-13,0,atlantic,pct wk covid lab det,quantile,0.5,4.8
2025-12-13,2025-12-13,0,atlantic,pct wk covid lab det,quantile,0.75,5.5
2025-12-13,2025-12-13,0,atlantic,pct wk covid lab det,quantile,0.9,6.1
2025-12-13,2025-12-13,0,atlantic,pct wk covid lab det,quantile,0.975,6.8
2025-12-13,2025-12-20,1,atlantic,pct wk covid lab det,quantile,0.025,2.6
2025-12-13,2025-12-20,1,atlantic,pct wk covid lab det,quantile,0.1,3.3
2025-12-13,2025-12-20,1,atlantic,pct wk covid lab det,quantile,0.25,3.8
2025-12-13,2025-12-20,1,atlantic,pct wk covid lab det,quantile,0.5,4.4
2025-12-13,2025-12-20,1,atlantic,pct wk covid lab det,quantile,0.75,5
2025-12-13,2025-12-20,1,atlantic,pct wk covid lab det,quantile,0.9,5.6
2025-12-13,2025-12-20,1,atlantic,pct wk covid lab det,quantile,0.975,6.4
2025-12-13,2025-12-27,2,atlantic,pct wk covid lab det,quantile,0.025,2.3
2025-12-13,2025-12-27,2,atlantic,pct wk covid lab det,quantile,0.1,3.1
2025-12-13,2025-12-27,2,atlantic,pct wk covid lab det,quantile,0.25,3.6
2025-12-13,2025-12-27,2,atlantic,pct wk covid lab det,quantile,0.5,4.2
2025-12-13,2025-12-27,2,atlantic,pct wk covid lab det,quantile,0.75,4.8
2025-12-13,2025-12-27,2,atlantic,pct wk covid lab det,quantile,0.9,5.4
2025-12-13,2025-12-27,2,atlantic,pct wk covid lab det,quantile,0.975,6.1
2025-12-13,2026-01-03,3,atlantic,pct wk covid lab det,quantile,0.025,1.9
2025-12-13,2026-01-03,3,atlantic,pct wk covid lab det,quantile,0.1,2.5
2025-12-13,2026-01-03,3,atlantic,pct wk covid lab det,quantile,0.25,3
2025-12-13,2026-01-03,3,atlantic,pct wk covid lab det,quantile,0.5,3.6
2025-12-13,2026-01-03,3,atlantic,pct wk covid lab det,quantile,0.75,4.2
2025-12-13,2026-01-03,3,atlantic,pct wk covid lab det,quantile,0.9,4.8
2025-12-13,2026-01-03,3,atlantic,pct wk covid lab det,quantile,0.975,5.4
2025-12-13,2025-12-06,-1,qc,pct wk covid lab det,quantile,0.025,5.1
2025-12-13,2025-12-06,-1,qc,pct wk covid lab det,quantile,0.1,5.9
2025-12-13,2025-12-06,-1,qc,pct wk covid lab det,quantile,0.25,6.8
2025-12-13,2025-12-06,-1,qc,pct wk covid lab det,quantile,0.5,7.9
2025-12-13,2025-12-06,-1,qc,pct wk covid lab det,quantile,0.75,8.8
2025-12-13,2025-12-06,-1,qc,pct wk covid lab det,quantile,0.9,9.6
2025-12-13,2025-12-06,-1,qc,pct wk covid lab det,quantile,0.975,10.6
2025-12-13,2025-12-13,0,qc,pct wk covid lab det,quantile,0.025,4
2025-12-13,2025-12-13,0,qc,pct wk covid lab det,quantile,0.1,4.8
2025-12-13,2025-12-13,0,qc,pct wk covid lab det,quantile,0.25,5.4
2025-12-13,2025-12-13,0,qc,pct wk covid lab det,quantile,0.5,6
2025-12-13,2025-12-13,0,qc,pct wk covid lab det,quantile,0.75,6.8
2025-12-13,2025-12-13,0,qc,pct wk covid lab det,quantile,0.9,7.4
2025-12-13,2025-12-13,0,qc,pct wk covid lab det,quantile,0.975,8.3
2025-12-13,2025-12-20,1,qc,pct wk covid lab det,quantile,0.025,3.8
2025-12-13,2025-12-20,1,qc,pct wk covid lab det,quantile,0.1,4.4
2025-12-13,2025-12-20,1,qc,pct wk covid lab det,quantile,0.25,5.1
2025-12-13,2025-12-20,1,qc,pct wk covid lab det,quantile,0.5,5.8
2025-12-13,2025-12-20,1,qc,pct wk covid lab det,quantile,0.75,6.5
2025-12-13,2025-12-20,1,qc,pct wk covid lab det,quantile,0.9,7.1
2025-12-13,2025-12-20,1,qc,pct wk covid lab det,quantile,0.975,8
2025-12-13,2025-12-27,2,qc,pct wk covid lab det,quantile,0.025,3.4
2025-12-13,2025-12-27,2,qc,pct wk covid lab det,quantile,0.1,4
2025-12-13,2025-12-27,2,qc,pct wk covid lab det,quantile,0.25,4.7
2025-12-13,2025-12-27,2,qc,pct wk covid lab det,quantile,0.5,5.3
2025-12-13,2025-12-27,2,qc,pct wk covid lab det,quantile,0.75,6.1
2025-12-13,2025-12-27,2,qc,pct wk covid lab det,quantile,0.9,6.7
2025-12-13,2025-12-27,2,qc,pct wk covid lab det,quantile,0.975,7.4
2025-12-13,2026-01-03,3,qc,pct wk covid lab det,quantile,0.025,2.8
2025-12-13,2026-01-03,3,qc,pct wk covid lab det,quantile,0.1,3.5
2025-12-13,2026-01-03,3,qc,pct wk covid lab det,quantile,0.25,4.2
2025-12-13,2026-01-03,3,qc,pct wk covid lab det,quantile,0.5,4.9
2025-12-13,2026-01-03,3,qc,pct wk covid lab det,quantile,0.75,5.6
2025-12-13,2026-01-03,3,qc,pct wk covid lab det,quantile,0.9,6.3
2025-12-13,2026-01-03,3,qc,pct wk covid lab det,quantile,0.975,7.1
2025-12-13,2025-12-06,-1,on,pct wk covid lab det,quantile,0.025,2.1
2025-12-13,2025-12-06,-1,on,pct wk covid lab det,quantile,0.1,3
2025-12-13,2025-12-06,-1,on,pct wk covid lab det,quantile,0.25,4.1
2025-12-13,2025-12-06,-1,on,pct wk covid lab det,quantile,0.5,5.1
2025-12-13,2025-12-06,-1,on,pct wk covid lab det,quantile,0.75,6.3
2025-12-13,2025-12-06,-1,on,pct wk covid lab det,quantile,0.9,7.2
2025-12-13,2025-12-06,-1,on,pct wk covid lab det,quantile,0.975,8.2
2025-12-13,2025-12-13,0,on,pct wk covid lab det,quantile,0.025,2.2
2025-12-13,2025-12-13,0,on,pct wk covid lab det,quantile,0.1,3.2
2025-12-13,2025-12-13,0,on,pct wk covid lab det,quantile,0.25,3.8
2025-12-13,2025-12-13,0,on,pct wk covid lab det,quantile,0.5,4.5
2025-12-13,2025-12-13,0,on,pct wk covid lab det,quantile,0.75,5.2
2025-12-13,2025-12-13,0,on,pct wk covid lab det,quantile,0.9,5.9
2025-12-13,2025-12-13,0,on,pct wk covid lab det,quantile,0.975,6.7
2025-12-13,2025-12-20,1,on,pct wk covid lab det,quantile,0.025,2.2
2025-12-13,2025-12-20,1,on,pct wk covid lab det,quantile,0.1,2.9
2025-12-13,2025-12-20,1,on,pct wk covid lab det,quantile,0.25,3.5
2025-12-13,2025-12-20,1,on,pct wk covid lab det,quantile,0.5,4.2
2025-12-13,2025-12-20,1,on,pct wk covid lab det,quantile,0.75,4.9
2025-12-13,2025-12-20,1,on,pct wk covid lab det,quantile,0.9,5.5
2025-12-13,2025-12-20,1,on,pct wk covid lab det,quantile,0.975,6.3
2025-12-13,2025-12-27,2,on,pct wk covid lab det,quantile,0.025,2.1
2025-12-13,2025-12-27,2,on,pct wk covid lab det,quantile,0.1,2.7
2025-12-13,2025-12-27,2,on,pct wk covid lab det,quantile,0.25,3.2
2025-12-13,2025-12-27,2,on,pct wk covid lab det,quantile,0.5,3.9
2025-12-13,2025-12-27,2,on,pct wk covid lab det,quantile,0.75,4.6
2025-12-13,2025-12-27,2,on,pct wk covid lab det,quantile,0.9,5.2
2025-12-13,2025-12-27,2,on,pct wk covid lab det,quantile,0.975,6.1
2025-12-13,2026-01-03,3,on,pct wk covid lab det,quantile,0.025,1.6
2025-12-13,2026-01-03,3,on,pct wk covid lab det,quantile,0.1,2.3
2025-12-13,2026-01-03,3,on,pct wk covid lab det,quantile,0.25,2.8
2025-12-13,2026-01-03,3,on,pct wk covid lab det,quantile,0.5,3.4
2025-12-13,2026-01-03,3,on,pct wk covid lab det,quantile,0.75,4.2
2025-12-13,2026-01-03,3,on,pct wk covid lab det,quantile,0.9,4.7
2025-12-13,2026-01-03,3,on,pct wk covid lab det,quantile,0.975,5.5
2025-12-13,2025-12-06,-1,mb,pct wk covid lab det,quantile,0.025,0
2025-12-13,2025-12-06,-1,mb,pct wk covid lab det,quantile,0.1,0
2025-12-13,2025-12-06,-1,mb,pct wk covid lab det,quantile,0.25,1.3
2025-12-13,2025-12-06,-1,mb,pct wk covid lab det,quantile,0.5,3.3
2025-12-13,2025-12-06,-1,mb,pct wk covid lab det,quantile,0.75,5.3
2025-12-13,2025-12-06,-1,mb,pct wk covid lab det,quantile,0.9,7
2025-12-13,2025-12-06,-1,mb,pct wk covid lab det,quantile,0.975,8.6
2025-12-13,2025-12-13,0,mb,pct wk covid lab det,quantile,0.025,0
2025-12-13,2025-12-13,0,mb,pct wk covid lab det,quantile,0.1,0.9
2025-12-13,2025-12-13,0,mb,pct wk covid lab det,quantile,0.25,1.9
2025-12-13,2025-12-13,0,mb,pct wk covid lab det,quantile,0.5,3
2025-12-13,2025-12-13,0,mb,pct wk covid lab det,quantile,0.75,4.1
2025-12-13,2025-12-13,0,mb,pct wk covid lab det,quantile,0.9,5.2
2025-12-13,2025-12-13,0,mb,pct wk covid lab det,quantile,0.975,6.4
2025-12-13,2025-12-20,1,mb,pct wk covid lab det,quantile,0.025,0
2025-12-13,2025-12-20,1,mb,pct wk covid lab det,quantile,0.1,0.7
2025-12-13,2025-12-20,1,mb,pct wk covid lab det,quantile,0.25,1.7
2025-12-13,2025-12-20,1,mb,pct wk covid lab det,quantile,0.5,2.6
2025-12-13,2025-12-20,1,mb,pct wk covid lab det,quantile,0.75,3.8
2025-12-13,2025-12-20,1,mb,pct wk covid lab det,quantile,0.9,4.9
2025-12-13,2025-12-20,1,mb,pct wk covid lab det,quantile,0.975,6.3
2025-12-13,2025-12-27,2,mb,pct wk covid lab det,quantile,0.025,0
2025-12-13,2025-12-27,2,mb,pct wk covid lab det,quantile,0.1,0.5
2025-12-13,2025-12-27,2,mb,pct wk covid lab det,quantile,0.25,1.2
2025-12-13,2025-12-27,2,mb,pct wk covid lab det,quantile,0.5,2.2
2025-12-13,2025-12-27,2,mb,pct wk covid lab det,quantile,0.75,3.2
2025-12-13,2025-12-27,2,mb,pct wk covid lab det,quantile,0.9,4.2
2025-12-13,2025-12-27,2,mb,pct wk covid lab det,quantile,0.975,5.2
2025-12-13,2026-01-03,3,mb,pct wk covid lab det,quantile,0.025,0
2025-12-13,2026-01-03,3,mb,pct wk covid lab det,quantile,0.1,0.4
2025-12-13,2026-01-03,3,mb,pct wk covid lab det,quantile,0.25,1.3
2025-12-13,2026-01-03,3,mb,pct wk covid lab det,quantile,0.5,2.2
2025-12-13,2026-01-03,3,mb,pct wk covid lab det,quantile,0.75,3.1
2025-12-13,2026-01-03,3,mb,pct wk covid lab det,quantile,0.9,4.1
2025-12-13,2026-01-03,3,mb,pct wk covid lab det,quantile,0.975,5.4
2025-12-13,2025-12-06,-1,sk,pct wk covid lab det,quantile,0.025,2.1
2025-12-13,2025-12-06,-1,sk,pct wk covid lab det,quantile,0.1,3.4
2025-12-13,2025-12-06,-1,sk,pct wk covid lab det,quantile,0.25,4.5
2025-12-13,2025-12-06,-1,sk,pct wk covid lab det,quantile,0.5,5.6
2025-12-13,2025-12-06,-1,sk,pct wk covid lab det,quantile,0.75,6.8
2025-12-13,2025-12-06,-1,sk,pct wk covid lab det,quantile,0.9,7.8
2025-12-13,2025-12-06,-1,sk,pct wk covid lab det,quantile,0.975,8.9
2025-12-13,2025-12-13,0,sk,pct wk covid lab det,quantile,0.025,2.2
2025-12-13,2025-12-13,0,sk,pct wk covid lab det,quantile,0.1,3.1
2025-12-13,2025-12-13,0,sk,pct wk covid lab det,quantile,0.25,3.8
2025-12-13,2025-12-13,0,sk,pct wk covid lab det,quantile,0.5,4.6
2025-12-13,2025-12-13,0,sk,pct wk covid lab det,quantile,0.75,5.4
2025-12-13,2025-12-13,0,sk,pct wk covid lab det,quantile,0.9,6.2
2025-12-13,2025-12-13,0,sk,pct wk covid lab det,quantile,0.975,6.9
2025-12-13,2025-12-20,1,sk,pct wk covid lab det,quantile,0.025,2.1
2025-12-13,2025-12-20,1,sk,pct wk covid lab det,quantile,0.1,3
2025-12-13,2025-12-20,1,sk,pct wk covid lab det,quantile,0.25,3.6
2025-12-13,2025-12-20,1,sk,pct wk covid lab det,quantile,0.5,4.3
2025-12-13,2025-12-20,1,sk,pct wk covid lab det,quantile,0.75,5.1
2025-12-13,2025-12-20,1,sk,pct wk covid lab det,quantile,0.9,5.8
2025-12-13,2025-12-20,1,sk,pct wk covid lab det,quantile,0.975,6.5
2025-12-13,2025-12-27,2,sk,pct wk covid lab det,quantile,0.025,2
2025-12-13,2025-12-27,2,sk,pct wk covid lab det,quantile,0.1,2.8
2025-12-13,2025-12-27,2,sk,pct wk covid lab det,quantile,0.25,3.5
2025-12-13,2025-12-27,2,sk,pct wk covid lab det,quantile,0.5,4.1
2025-12-13,2025-12-27,2,sk,pct wk covid lab det,quantile,0.75,4.9
2025-12-13,2025-12-27,2,sk,pct wk covid lab det,quantile,0.9,5.5
2025-12-13,2025-12-27,2,sk,pct wk covid lab det,quantile,0.975,6.3
2025-12-13,2026-01-03,3,sk,pct wk covid lab det,quantile,0.025,1.7
2025-12-13,2026-01-03,3,sk,pct wk covid lab det,quantile,0.1,2.3
2025-12-13,2026-01-03,3,sk,pct wk covid lab det,quantile,0.25,2.9
2025-12-13,2026-01-03,3,sk,pct wk covid lab det,quantile,0.5,3.6
2025-12-13,2026-01-03,3,sk,pct wk covid lab det,quantile,0.75,4.3
2025-12-13,2026-01-03,3,sk,pct wk covid lab det,quantile,0.9,5
2025-12-13,2026-01-03,3,sk,pct wk covid lab det,quantile,0.975,5.7
2025-12-13,2025-12-06,-1,pe,pct wk covid lab det,quantile,0.025,0
2025-12-13,2025-12-06,-1,pe,pct wk covid lab det,quantile,0.1,0
2025-12-13,2025-12-06,-1,pe,pct wk covid lab det,quantile,0.25,0
2025-12-13,2025-12-06,-1,pe,pct wk covid lab det,quantile,0.5,3.1
2025-12-13,2025-12-06,-1,pe,pct wk covid lab det,quantile,0.75,7.2
2025-12-13,2025-12-06,-1,pe,pct wk covid lab det,quantile,0.9,11
2025-12-13,2025-12-06,-1,pe,pct wk covid lab det,quantile,0.975,14.9
2025-12-13,2025-12-13,0,pe,pct wk covid lab det,quantile,0.025,0
2025-12-13,2025-12-13,0,pe,pct wk covid lab det,quantile,0.1,0
2025-12-13,2025-12-13,0,pe,pct wk covid lab det,quantile,0.25,1.4
2025-12-13,2025-12-13,0,pe,pct wk covid lab det,quantile,0.5,3.9
2025-12-13,2025-12-13,0,pe,pct wk covid lab det,quantile,0.75,6.6
2025-12-13,2025-12-13,0,pe,pct wk covid lab det,quantile,0.9,9
2025-12-13,2025-12-13,0,pe,pct wk covid lab det,quantile,0.975,12.9
2025-12-13,2025-12-20,1,pe,pct wk covid lab det,quantile,0.025,0
2025-12-13,2025-12-20,1,pe,pct wk covid lab det,quantile,0.1,0
2025-12-13,2025-12-20,1,pe,pct wk covid lab det,quantile,0.25,0.6
2025-12-13,2025-12-20,1,pe,pct wk covid lab det,quantile,0.5,3.5
2025-12-13,2025-12-20,1,pe,pct wk covid lab det,quantile,0.75,6.5
2025-12-13,2025-12-20,1,pe,pct wk covid lab det,quantile,0.9,9.3
2025-12-13,2025-12-20,1,pe,pct wk covid lab det,quantile,0.975,12.5
2025-12-13,2025-12-27,2,pe,pct wk covid lab det,quantile,0.025,0
2025-12-13,2025-12-27,2,pe,pct wk covid lab det,quantile,0.1,0
2025-12-13,2025-12-27,2,pe,pct wk covid lab det,quantile,0.25,0.8
2025-12-13,2025-12-27,2,pe,pct wk covid lab det,quantile,0.5,3.2
2025-12-13,2025-12-27,2,pe,pct wk covid lab det,quantile,0.75,5.5
2025-12-13,2025-12-27,2,pe,pct wk covid lab det,quantile,0.9,8
2025-12-13,2025-12-27,2,pe,pct wk covid lab det,quantile,0.975,11.7
2025-12-13,2026-01-03,3,pe,pct wk covid lab det,quantile,0.025,0
2025-12-13,2026-01-03,3,pe,pct wk covid lab det,quantile,0.1,0
2025-12-13,2026-01-03,3,pe,pct wk covid lab det,quantile,0.25,0.3
2025-12-13,2026-01-03,3,pe,pct wk covid lab det,quantile,0.5,2.6
2025-12-13,2026-01-03,3,pe,pct wk covid lab det,quantile,0.75,4.7
2025-12-13,2026-01-03,3,pe,pct wk covid lab det,quantile,0.9,7.1
2025-12-13,2026-01-03,3,pe,pct wk covid lab det,quantile,0.975,10.2
2025-12-13,2025-12-06,-1,prairies,pct wk covid lab det,quantile,0.025,2.4
2025-12-13,2025-12-06,-1,prairies,pct wk covid lab det,quantile,0.1,3.1
2025-12-13,2025-12-06,-1,prairies,pct wk covid lab det,quantile,0.25,3.8
2025-12-13,2025-12-06,-1,prairies,pct wk covid lab det,quantile,0.5,4.5
2025-12-13,2025-12-06,-1,prairies,pct wk covid lab det,quantile,0.75,5.3
2025-12-13,2025-12-06,-1,prairies,pct wk covid lab det,quantile,0.9,5.9
2025-12-13,2025-12-06,-1,prairies,pct wk covid lab det,quantile,0.975,6.6
2025-12-13,2025-12-13,0,prairies,pct wk covid lab det,quantile,0.025,2.4
2025-12-13,2025-12-13,0,prairies,pct wk covid lab det,quantile,0.1,2.9
2025-12-13,2025-12-13,0,prairies,pct wk covid lab det,quantile,0.25,3.4
2025-12-13,2025-12-13,0,prairies,pct wk covid lab det,quantile,0.5,3.9
2025-12-13,2025-12-13,0,prairies,pct wk covid lab det,quantile,0.75,4.5
2025-12-13,2025-12-13,0,prairies,pct wk covid lab det,quantile,0.9,4.9
2025-12-13,2025-12-13,0,prairies,pct wk covid lab det,quantile,0.975,5.5
2025-12-13,2025-12-20,1,prairies,pct wk covid lab det,quantile,0.025,2.1
2025-12-13,2025-12-20,1,prairies,pct wk covid lab det,quantile,0.1,2.7
2025-12-13,2025-12-20,1,prairies,pct wk covid lab det,quantile,0.25,3.1
2025-12-13,2025-12-20,1,prairies,pct wk covid lab det,quantile,0.5,3.5
2025-12-13,2025-12-20,1,prairies,pct wk covid lab det,quantile,0.75,4.1
2025-12-13,2025-12-20,1,prairies,pct wk covid lab det,quantile,0.9,4.5
2025-12-13,2025-12-20,1,prairies,pct wk covid lab det,quantile,0.975,5.1
2025-12-13,2025-12-27,2,prairies,pct wk covid lab det,quantile,0.025,1.9
2025-12-13,2025-12-27,2,prairies,pct wk covid lab det,quantile,0.1,2.4
2025-12-13,2025-12-27,2,prairies,pct wk covid lab det,quantile,0.25,2.9
