reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.5,8.2
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.75,9.2
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.9,10.1
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.975,11.2
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.025,4.7
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.1,5.5
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.25,6.2
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.5,6.9
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.75,7.7
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.9,8.4
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.975,9.3
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.025,4.5
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.1,5.4
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.25,6.1
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.5,6.9
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.75,7.7
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.9,8.6
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.975,9.7
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.025,4.2
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.1,5.2
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.25,6
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.5,6.8
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.75,7.7
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.9,8.6
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.975,9.9
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.025,4
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.1,5
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.25,5.8
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.5,6.6
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.75,7.6
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.9,8.8
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.975,10.2
2026-01-10,2026-01-03,-1,atlantic,pct wk covid lab det,quantile,0.025,5.4
2026-01-10,2026-01-03,-1,atlantic,pct wk covid lab det,quantile,0.1,6.4
2026-01-10,2026-01-03,-1,atlantic,pct wk covid lab det,quantile,0.25,7.1
2026-01-10,2026-01-03,-1,atlantic,pct wk covid lab det,quantile,0.5,7.9
2026-01-10,2026-01-03,-1,atlantic,pct wk covid lab det,quantile,0.75,8.8
2026-01-10,2026-01-03,-1,atlantic,pct wk covid lab det,quantile,0.9,9.5
2026-01-10,2026-01-03,-1,atlantic,pct wk covid lab det,quantile,0.975,10.3
2026-01-10,2026-01-10,0,atlantic,pct wk covid lab det,quantile,0.025,4.3
2026-01-10,2026-01-10,0,atlantic,pct wk covid lab det,quantile,0.1,5
2026-01-10,2026-01-10,0,atlantic,pct wk covid lab det,quantile,0.25,5.7
2026-01-10,2026-01-10,0,atlantic,pct wk covid lab det,quantile,0.5,6.4
2026-01-10,2026-01-10,0,atlantic,pct wk covid lab det,quantile,0.75,7.1
2026-01-10,2026-01-10,0,atlantic,pct wk covid lab det,quantile,0.9,7.8
2026-01-10,2026-01-10,0,atlantic,pct wk covid lab det,quantile,0.975,8.6
2026-01-10,2026-01-17,1,atlantic,pct wk covid lab det,quantile,0.025,4.1
2026-01-10,2026-01-17,1,atlantic,pct wk covid lab det,quantile,0.1,4.8
2026-01-10,2026-01-17,1,atlantic,pct wk covid lab det,quantile,0.25,5.6
2026-01-10,2026-01-17,1,atlantic,pct wk covid lab det,quantile,0.5,6.4
2026-01-10,2026-01-17,1,atlantic,pct wk covid lab det,quantile,0.75,7.1
2026-01-10,2026-01-17,1,atlantic,pct wk covid lab det,quantile,0.9,7.8
2026-01-10,2026-01-17,1,atlantic,pct wk covid lab det,quantile,0.975,8.8
2026-01-10,2026-01-24,2,atlantic,pct wk covid lab det,quantile,0.025,3.6
2026-01-10,2026-01-24,2,atlantic,pct wk covid lab det,quantile,0.1,4.7
2026-01-10,2026-01-24,2,atlantic,pct wk covid lab det,quantile,0.25,5.4
2026-01-10,2026-01-24,2,atlantic,pct wk covid lab det,quantile,0.5,6.3
2026-01-10,2026-01-24,2,atlantic,pct wk covid lab det,quantile,0.75,7.1
2026-01-10,2026-01-24,2,atlantic,pct wk covid lab det,quantile,0.9,7.9
2026-01-10,2026-01-24,2,atlantic,pct wk covid lab det,quantile,0.975,9.1
2026-01-10,2026-01-31,3,atlantic,pct wk covid lab det,quantile,0.025,3.7
2026-01-10,2026-01-31,3,atlantic,pct wk covid lab det,quantile,0.1,4.7
2026-01-10,2026-01-31,3,atlantic,pct wk covid lab det,quantile,0.25,5.4
2026-01-10,2026-01-31,3,atlantic,pct wk covid lab det,quantile,0.5,6.2
2026-01-10,2026-01-31,3,atlantic,pct wk covid lab det,quantile,0.75,7.2
2026-01-10,2026-01-31,3,atlantic,pct wk covid lab det,quantile,0.9,8.1
2026-01-10,2026-01-31,3,atlantic,pct wk covid lab det,quantile,0.975,9.3
2026-01-10,2026-01-03,-1,qc,pct wk covid lab det,quantile,0.025,2.9
2026-01-10,2026-01-03,-1,qc,pct wk covid lab det,quantile,0.1,3.9
2026-01-10,2026-01-03,-1,qc,pct wk covid lab det,quantile,0.25,4.8
2026-01-10,2026-01-03,-1,qc,pct wk covid lab det,quantile,0.5,5.7
2026-01-10,2026-01-03,-1,qc,pct wk covid lab det,quantile,0.75,6.6
2026-01-10,2026-01-03,-1,qc,pct wk covid lab det,quantile,0.9,7.4
2026-01-10,2026-01-03,-1,qc,pct wk covid lab det,quantile,0.975,8.3
2026-01-10,2026-01-10,0,qc,pct wk covid lab det,quantile,0.025,3.2
2026-01-10,2026-01-10,0,qc,pct wk covid lab det,quantile,0.1,4
2026-01-10,2026-01-10,0,qc,pct wk covid lab det,quantile,0.25,4.6
2026-01-10,2026-01-10,0,qc,pct wk covid lab det,quantile,0.5,5.4
2026-01-10,2026-01-10,0,qc,pct wk covid lab det,quantile,0.75,6.1
2026-01-10,2026-01-10,0,qc,pct wk covid lab det,quantile,0.9,6.7
2026-01-10,2026-01-10,0,qc,pct wk covid lab det,quantile,0.975,7.5
2026-01-10,2026-01-17,1,qc,pct wk covid lab det,quantile,0.025,2.9
2026-01-10,2026-01-17,1,qc,pct wk covid lab det,quantile,0.1,3.8
2026-01-10,2026-01-17,1,qc,pct wk covid lab det,quantile,0.25,4.4
2026-01-10,2026-01-17,1,qc,pct wk covid lab det,quantile,0.5,5.1
2026-01-10,2026-01-17,1,qc,pct wk covid lab det,quantile,0.75,5.9
2026-01-10,2026-01-17,1,qc,pct wk covid lab det,quantile,0.9,6.6
2026-01-10,2026-01-17,1,qc,pct wk covid lab det,quantile,0.975,7.3
2026-01-10,2026-01-24,2,qc,pct wk covid lab det,quantile,0.025,2.7
2026-01-10,2026-01-24,2,qc,pct wk covid lab det,quantile,0.1,3.6
2026-01-10,2026-01-24,2,qc,pct wk covid lab det,quantile,0.25,4.2
2026-01-10,2026-01-24,2,qc,pct wk covid lab det,quantile,0.5,5
2026-01-10,2026-01-24,2,qc,pct wk covid lab det,quantile,0.75,5.8
2026-01-10,2026-01-24,2,qc,pct wk covid lab det,quantile,0.9,6.5
2026-01-10,2026-01-24,2,qc,pct wk covid lab det,quantile,0.975,7.4
2026-01-10,2026-01-31,3,qc,pct wk covid lab det,quantile,0.025,2.5
2026-01-10,2026-01-31,3,qc,pct wk covid lab det,quantile,0.1,3.4
2026-01-10,2026-01-31,3,qc,pct wk covid lab det,quantile,0.25,4.1
2026-01-10,2026-01-31,3,qc,pct wk covid lab det,quantile,0.5,4.9
2026-01-10,2026-01-31,3,qc,pct wk covid lab det,quantile,0.75,5.7
2026-01-10,2026-01-31,3,qc,pct wk covid lab det,quantile,0.9,6.5
2026-01-10,2026-01-31,3,qc,pct wk covid lab det,quantile,0.975,7.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.025,2.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.1,3.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.25,4.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.5,5.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.75,6.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.9,7.3
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.975,8.5
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.025,1.9
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.1,2.7
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.25,3.4
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.5,4
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.75,4.8
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.9,5.4
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.975,6.5
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.025,1.6
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.1,2.5
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.25,3.2
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.5,3.9
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.75,4.6
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.9,5.4
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.975,6.4
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.025,1.9
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.1,2.6
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.25,3.2
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.5,3.9
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.75,4.7
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.9,5.5
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.975,6.4
2026-01-10,2026-01-31,3,on,pct wk covid lab det,quantile,0.025,1.9
2026-01-10,2026-01-31,3,on,pct wk covid lab det,quantile,0.1,2.6
2026-01-10,2026-01-31,3,on,pct wk covid lab det,quantile,0.25,3.3
2026-01-10,2026-01-31,3,on,pct wk covid lab det,quantile,0.5,3.9
2026-01-10,2026-01-31,3,on,pct wk covid lab det,quantile,0.75,4.9
2026-01-10,2026-01-31,3,on,pct wk covid lab det,quantile,0.9,5.6
2026-01-10,2026-01-31,3,on,pct wk covid lab det,quantile,0.975,6.7
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.1,1.2
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.25,2.6
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.5,4.2
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.75,5.9
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.9,7.5
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.975,9
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.025,0.3
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.1,1.6
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.25,2.5
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.5,3.7
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.75,4.9
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.9,5.9
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.975,7
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.025,0.4
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.1,1.4
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.25,2.4
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.5,3.5
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.75,4.6
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.9,5.6
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.975,7
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.025,0.2
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.1,1.4
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.25,2.4
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.5,3.4
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.75,4.6
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.9,5.6
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.975,6.9
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.025,0.5
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.1,1.5
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.25,2.5
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.5,3.5
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.75,4.6
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.9,5.8
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.975,6.9
2026-01-10,2026-01-03,-1,sk,pct wk covid lab det,quantile,0.025,1.9
2026-01-10,2026-01-03,-1,sk,pct wk covid lab det,quantile,0.1,2.9
2026-01-10,2026-01-03,-1,sk,pct wk covid lab det,quantile,0.25,3.9
2026-01-10,2026-01-03,-1,sk,pct wk covid lab det,quantile,0.5,5
2026-01-10,2026-01-03,-1,sk,pct wk covid lab det,quantile,0.75,6.2
2026-01-10,2026-01-03,-1,sk,pct wk covid lab det,quantile,0.9,7.1
2026-01-10,2026-01-03,-1,sk,pct wk covid lab det,quantile,0.975,7.9
2026-01-10,2026-01-10,0,sk,pct wk covid lab det,quantile,0.025,2.4
2026-01-10,2026-01-10,0,sk,pct wk covid lab det,quantile,0.1,3.3
2026-01-10,2026-01-10,0,sk,pct wk covid lab det,quantile,0.25,4.1
2026-01-10,2026-01-10,0,sk,pct wk covid lab det,quantile,0.5,4.9
2026-01-10,2026-01-10,0,sk,pct wk covid lab det,quantile,0.75,5.7
2026-01-10,2026-01-10,0,sk,pct wk covid lab det,quantile,0.9,6.5
2026-01-10,2026-01-10,0,sk,pct wk covid lab det,quantile,0.975,7.4
2026-01-10,2026-01-17,1,sk,pct wk covid lab det,quantile,0.025,2.5
2026-01-10,2026-01-17,1,sk,pct wk covid lab det,quantile,0.1,3.3
2026-01-10,2026-01-17,1,sk,pct wk covid lab det,quantile,0.25,4
2026-01-10,2026-01-17,1,sk,pct wk covid lab det,quantile,0.5,4.8
2026-01-10,2026-01-17,1,sk,pct wk covid lab det,quantile,0.75,5.6
2026-01-10,2026-01-17,1,sk,pct wk covid lab det,quantile,0.9,6.4
2026-01-10,2026-01-17,1,sk,pct wk covid lab det,quantile,0.975,7.2
2026-01-10,2026-01-24,2,sk,pct wk covid lab det,quantile,0.025,2.3
2026-01-10,2026-01-24,2,sk,pct wk covid lab det,quantile,0.1,3
2026-01-10,2026-01-24,2,sk,pct wk covid lab det,quantile,0.25,3.7
2026-01-10,2026-01-24,2,sk,pct wk covid lab det,quantile,0.5,4.5
2026-01-10,2026-01-24,2,sk,pct wk covid lab det,quantile,0.75,5.4
2026-01-10,2026-01-24,2,sk,pct wk covid lab det,quantile,0.9,6.1
2026-01-10,2026-01-24,2,sk,pct wk covid lab det,quantile,0.975,7.1
2026-01-10,2026-01-31,3,sk,pct wk covid lab det,quantile,0.025,2.2
2026-01-10,2026-01-31,3,sk,pct wk covid lab det,quantile,0.1,2.9
2026-01-10,2026-01-31,3,sk,pct wk covid lab det,quantile,0.25,3.7
2026-01-10,2026-01-31,3,sk,pct wk covid lab det,quantile,0.5,4.5
2026-01-10,2026-01-31,3,sk,pct wk covid lab det,quantile,0.75,5.3
2026-01-10,2026-01-31,3,sk,pct wk covid lab det,quantile,0.9,6.2
2026-01-10,2026-01-31,3,sk,pct wk covid lab det,quantile,0.975,7.2
2026-01-10,2026-01-03,-1,pe,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-03,-1,pe,pct wk covid lab det,quantile,0.1,0
2026-01-10,2026-01-03,-1,pe,pct wk covid lab det,quantile,0.25,0.5
2026-01-10,2026-01-03,-1,pe,pct wk covid lab det,quantile,0.5,4.4
2026-01-10,2026-01-03,-1,pe,pct wk covid lab det,quantile,0.75,8.5
2026-01-10,2026-01-03,-1,pe,pct wk covid lab det,quantile,0.9,11.5
2026-01-10,2026-01-03,-1,pe,pct wk covid lab det,quantile,0.975,16
2026-01-10,2026-01-10,0,pe,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-10,0,pe,pct wk covid lab det,quantile,0.1,0
2026-01-10,2026-01-10,0,pe,pct wk covid lab det,quantile,0.25,2.6
2026-01-10,2026-01-10,0,pe,pct wk covid lab det,quantile,0.5,5.1
2026-01-10,2026-01-10,0,pe,pct wk covid lab det,quantile,0.75,7.3
2026-01-10,2026-01-10,0,pe,pct wk covid lab det,quantile,0.9,9.8
2026-01-10,2026-01-10,0,pe,pct wk covid lab det,quantile,0.975,13.1
2026-01-10,2026-01-17,1,pe,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-17,1,pe,pct wk covid lab det,quantile,0.1,0
2026-01-10,2026-01-17,1,pe,pct wk covid lab det,quantile,0.25,1.7
2026-01-10,2026-01-17,1,pe,pct wk covid lab det,quantile,0.5,4.3
2026-01-10,2026-01-17,1,pe,pct wk covid lab det,quantile,0.75,6.7
2026-01-10,2026-01-17,1,pe,pct wk covid lab det,quantile,0.9,9.3
2026-01-10,2026-01-17,1,pe,pct wk covid lab det,quantile,0.975,13.1
2026-01-10,2026-01-24,2,pe,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-24,2,pe,pct wk covid lab det,quantile,0.1,0
2026-01-10,2026-01-24,2,pe,pct wk covid lab det,quantile,0.25,1.1
2026-01-10,2026-01-24,2,pe,pct wk covid lab det,quantile,0.5,3.6
2026-01-10,2026-01-24,2,pe,pct wk covid lab det,quantile,0.75,6.1
2026-01-10,2026-01-24,2,pe,pct wk covid lab det,quantile,0.9,8.6
2026-01-10,2026-01-24,2,pe,pct wk covid lab det,quantile,0.975,11.9
2026-01-10,2026-01-31,3,pe,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-31,3,pe,pct wk covid lab det,quantile,0.1,0
2026-01-10,2026-01-31,3,pe,pct wk covid lab det,quantile,0.25,1.8
2026-01-10,2026-01-31,3,pe,pct wk covid lab det,quantile,0.5,4
2026-01-10,2026-01-31,3,pe,pct wk covid lab det,quantile,0.75,6.7
2026-01-10,2026-01-31,3,pe,pct wk covid lab det,quantile,0.9,9.1
2026-01-10,2026-01-31,3,pe,pct wk covid lab det,quantile,0.975,13.1
2026-01-10,2026-01-03,-1,prairies,pct wk covid lab det,quantile,0.025,2.2
2026-01-10,2026-01-03,-1,prairies,pct wk covid lab det,quantile,0.1,2.8
2026-01-10,2026-01-03,-1,prairies,pct wk covid lab det,quantile,0.25,3.5
2026-01-10,2026-01-03,-1,prairies,pct wk covid lab det,quantile,0.5,4.3
2026-01-10,2026-01-03,-1,prairies,pct wk covid lab det,quantile,0.75,5
2026-01-10,2026-01-03,-1,prairies,pct wk covid lab det,quantile,0.9,5.7
2026-01-10,2026-01-03,-1,prairies,pct wk covid lab det,quantile,0.975,6.5
2026-01-10,2026-01-10,0,prairies,pct wk covid lab det,quantile,0.025,2.4
2026-01-10,2026-01-10,0,prairies,pct wk covid lab det,quantile,0.1,3
2026-01-10,2026-01-10,0,prairies,pct wk covid lab det,quantile,0.25,3.4
2026-01-10,2026-01-10,0,prairies,pct wk covid lab det,quantile,0.5,3.9
2026-01-10,2026-01-10,0,prairies,pct wk covid lab det,quantile,0.75,4.6
2026-01-10,2026-01-10,0,prairies,pct wk covid lab det,quantile,0.9,5.1
2026-01-10,2026-01-10,0,prairies,pct wk covid lab det,quantile,0.975,5.6
2026-01-10,2026-01-17,1,prairies,pct wk covid lab det,quantile,0.025,2.2
2026-01-10,2026-01-17,1,prairies,pct wk covid lab det,quantile,0.1,2.8
2026-01-10,2026-01-17,1,prairies,pct wk covid lab det,quantile,0.25,3.3
2026-01-10,2026-01-17,1,prairies,pct wk covid lab det,quantile,0.5,3.8
2026-01-10,2026-01-17,1,prairies,pct wk covid lab det,quantile,0.75,4.4
2026-01-10,2026-01-17,1,prairies,pct wk covid lab det,quantile,0.9,4.9
2026-01-10,2026-01-17,1,prairies,pct wk covid lab det,quantile,0.975,5.6
2026-01-10,2026-01-24,2,prairies,pct wk covid lab det,quantile,0.025,2.1
2026-01-10,2026-01-24,2,prairies,pct wk covid lab det,quantile,0.1,2.6
