reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-12-20,2025-12-20,0,atlantic,pct wk covid lab det,quantile,0.75,5.8
2025-12-20,2025-12-20,0,atlantic,pct wk covid lab det,quantile,0.9,6.3
2025-12-20,2025-12-20,0,atlantic,pct wk covid lab det,quantile,0.975,7.1
2025-12-20,2025-12-27,1,atlantic,pct wk covid lab det,quantile,0.025,3.2
2025-12-20,2025-12-27,1,atlantic,pct wk covid lab det,quantile,0.1,3.8
2025-12-20,2025-12-27,1,atlantic,pct wk covid lab det,quantile,0.25,4.3
2025-12-20,2025-12-27,1,atlantic,pct wk covid lab det,quantile,0.5,5
2025-12-20,2025-12-27,1,atlantic,pct wk covid lab det,quantile,0.75,5.6
2025-12-20,2025-12-27,1,atlantic,pct wk covid lab det,quantile,0.9,6.2
2025-12-20,2025-12-27,1,atlantic,pct wk covid lab det,quantile,0.975,7
2025-12-20,2026-01-03,2,atlantic,pct wk covid lab det,quantile,0.025,2.7
2025-12-20,2026-01-03,2,atlantic,pct wk covid lab det,quantile,0.1,3.3
2025-12-20,2026-01-03,2,atlantic,pct wk covid lab det,quantile,0.25,3.8
2025-12-20,2026-01-03,2,atlantic,pct wk covid lab det,quantile,0.5,4.5
2025-12-20,2026-01-03,2,atlantic,pct wk covid lab det,quantile,0.75,5.2
2025-12-20,2026-01-03,2,atlantic,pct wk covid lab det,quantile,0.9,5.8
2025-12-20,2026-01-03,2,atlantic,pct wk covid lab det,quantile,0.975,6.7
2025-12-20,2026-01-10,3,atlantic,pct wk covid lab det,quantile,0.025,2.7
2025-12-20,2026-01-10,3,atlantic,pct wk covid lab det,quantile,0.1,3.2
2025-12-20,2026-01-10,3,atlantic,pct wk covid lab det,quantile,0.25,3.8
2025-12-20,2026-01-10,3,atlantic,pct wk covid lab det,quantile,0.5,4.4
2025-12-20,2026-01-10,3,atlantic,pct wk covid lab det,quantile,0.75,5.1
2025-12-20,2026-01-10,3,atlantic,pct wk covid lab det,quantile,0.9,5.8
2025-12-20,2026-01-10,3,atlantic,pct wk covid lab det,quantile,0.975,6.7
2025-12-20,2025-12-13,-1,qc,pct wk covid lab det,quantile,0.025,3.5
2025-12-20,2025-12-13,-1,qc,pct wk covid lab det,quantile,0.1,4.5
2025-12-20,2025-12-13,-1,qc,pct wk covid lab det,quantile,0.25,5.3
2025-12-20,2025-12-13,-1,qc,pct wk covid lab det,quantile,0.5,6.3
2025-12-20,2025-12-13,-1,qc,pct wk covid lab det,quantile,0.75,7.2
2025-12-20,2025-12-13,-1,qc,pct wk covid lab det,quantile,0.9,8
2025-12-20,2025-12-13,-1,qc,pct wk covid lab det,quantile,0.975,9
2025-12-20,2025-12-20,0,qc,pct wk covid lab det,quantile,0.025,4.1
2025-12-20,2025-12-20,0,qc,pct wk covid lab det,quantile,0.1,5
2025-12-20,2025-12-20,0,qc,pct wk covid lab det,quantile,0.25,5.5
2025-12-20,2025-12-20,0,qc,pct wk covid lab det,quantile,0.5,6.2
2025-12-20,2025-12-20,0,qc,pct wk covid lab det,quantile,0.75,6.9
2025-12-20,2025-12-20,0,qc,pct wk covid lab det,quantile,0.9,7.6
2025-12-20,2025-12-20,0,qc,pct wk covid lab det,quantile,0.975,8.4
2025-12-20,2025-12-27,1,qc,pct wk covid lab det,quantile,0.025,3.7
2025-12-20,2025-12-27,1,qc,pct wk covid lab det,quantile,0.1,4.5
2025-12-20,2025-12-27,1,qc,pct wk covid lab det,quantile,0.25,5.2
2025-12-20,2025-12-27,1,qc,pct wk covid lab det,quantile,0.5,5.8
2025-12-20,2025-12-27,1,qc,pct wk covid lab det,quantile,0.75,6.5
2025-12-20,2025-12-27,1,qc,pct wk covid lab det,quantile,0.9,7.2
2025-12-20,2025-12-27,1,qc,pct wk covid lab det,quantile,0.975,7.9
2025-12-20,2026-01-03,2,qc,pct wk covid lab det,quantile,0.025,3.5
2025-12-20,2026-01-03,2,qc,pct wk covid lab det,quantile,0.1,4.2
2025-12-20,2026-01-03,2,qc,pct wk covid lab det,quantile,0.25,4.8
2025-12-20,2026-01-03,2,qc,pct wk covid lab det,quantile,0.5,5.4
2025-12-20,2026-01-03,2,qc,pct wk covid lab det,quantile,0.75,6.1
2025-12-20,2026-01-03,2,qc,pct wk covid lab det,quantile,0.9,6.9
2025-12-20,2026-01-03,2,qc,pct wk covid lab det,quantile,0.975,7.7
2025-12-20,2026-01-10,3,qc,pct wk covid lab det,quantile,0.025,3
2025-12-20,2026-01-10,3,qc,pct wk covid lab det,quantile,0.1,3.6
2025-12-20,2026-01-10,3,qc,pct wk covid lab det,quantile,0.25,4.2
2025-12-20,2026-01-10,3,qc,pct wk covid lab det,quantile,0.5,4.9
2025-12-20,2026-01-10,3,qc,pct wk covid lab det,quantile,0.75,5.7
2025-12-20,2026-01-10,3,qc,pct wk covid lab det,quantile,0.9,6.5
2025-12-20,2026-01-10,3,qc,pct wk covid lab det,quantile,0.975,7.5
2025-12-20,2025-12-13,-1,on,pct wk covid lab det,quantile,0.025,1.2
2025-12-20,2025-12-13,-1,on,pct wk covid lab det,quantile,0.1,2.3
2025-12-20,2025-12-13,-1,on,pct wk covid lab det,quantile,0.25,3.4
2025-12-20,2025-12-13,-1,on,pct wk covid lab det,quantile,0.5,4.4
2025-12-20,2025-12-13,-1,on,pct wk covid lab det,quantile,0.75,5.4
2025-12-20,2025-12-13,-1,on,pct wk covid lab det,quantile,0.9,6.4
2025-12-20,2025-12-13,-1,on,pct wk covid lab det,quantile,0.975,7.5
2025-12-20,2025-12-20,0,on,pct wk covid lab det,quantile,0.025,2.1
2025-12-20,2025-12-20,0,on,pct wk covid lab det,quantile,0.1,3
2025-12-20,2025-12-20,0,on,pct wk covid lab det,quantile,0.25,3.8
2025-12-20,2025-12-20,0,on,pct wk covid lab det,quantile,0.5,4.5
2025-12-20,2025-12-20,0,on,pct wk covid lab det,quantile,0.75,5.2
2025-12-20,2025-12-20,0,on,pct wk covid lab det,quantile,0.9,5.9
2025-12-20,2025-12-20,0,on,pct wk covid lab det,quantile,0.975,6.7
2025-12-20,2025-12-27,1,on,pct wk covid lab det,quantile,0.025,2.1
2025-12-20,2025-12-27,1,on,pct wk covid lab det,quantile,0.1,2.8
2025-12-20,2025-12-27,1,on,pct wk covid lab det,quantile,0.25,3.4
2025-12-20,2025-12-27,1,on,pct wk covid lab det,quantile,0.5,4.2
2025-12-20,2025-12-27,1,on,pct wk covid lab det,quantile,0.75,4.9
2025-12-20,2025-12-27,1,on,pct wk covid lab det,quantile,0.9,5.5
2025-12-20,2025-12-27,1,on,pct wk covid lab det,quantile,0.975,6.3
2025-12-20,2026-01-03,2,on,pct wk covid lab det,quantile,0.025,1.8
2025-12-20,2026-01-03,2,on,pct wk covid lab det,quantile,0.1,2.5
2025-12-20,2026-01-03,2,on,pct wk covid lab det,quantile,0.25,3.1
2025-12-20,2026-01-03,2,on,pct wk covid lab det,quantile,0.5,3.7
2025-12-20,2026-01-03,2,on,pct wk covid lab det,quantile,0.75,4.4
2025-12-20,2026-01-03,2,on,pct wk covid lab det,quantile,0.9,5.1
2025-12-20,2026-01-03,2,on,pct wk covid lab det,quantile,0.975,5.9
2025-12-20,2026-01-10,3,on,pct wk covid lab det,quantile,0.025,1.6
2025-12-20,2026-01-10,3,on,pct wk covid lab det,quantile,0.1,2.2
2025-12-20,2026-01-10,3,on,pct wk covid lab det,quantile,0.25,2.8
2025-12-20,2026-01-10,3,on,pct wk covid lab det,quantile,0.5,3.5
2025-12-20,2026-01-10,3,on,pct wk covid lab det,quantile,0.75,4.2
2025-12-20,2026-01-10,3,on,pct wk covid lab det,quantile,0.9,4.9
2025-12-20,2026-01-10,3,on,pct wk covid lab det,quantile,0.975,5.9
2025-12-20,2025-12-13,-1,mb,pct wk covid lab det,quantile,0.025,0
2025-12-20,2025-12-13,-1,mb,pct wk covid lab det,quantile,0.1,0.3
2025-12-20,2025-12-13,-1,mb,pct wk covid lab det,quantile,0.25,2
2025-12-20,2025-12-13,-1,mb,pct wk covid lab det,quantile,0.5,3.8
2025-12-20,2025-12-13,-1,mb,pct wk covid lab det,quantile,0.75,5.6
2025-12-20,2025-12-13,-1,mb,pct wk covid lab det,quantile,0.9,7.2
2025-12-20,2025-12-13,-1,mb,pct wk covid lab det,quantile,0.975,8.8
2025-12-20,2025-12-20,0,mb,pct wk covid lab det,quantile,0.025,0
2025-12-20,2025-12-20,0,mb,pct wk covid lab det,quantile,0.1,0.8
2025-12-20,2025-12-20,0,mb,pct wk covid lab det,quantile,0.25,1.9
2025-12-20,2025-12-20,0,mb,pct wk covid lab det,quantile,0.5,3.1
2025-12-20,2025-12-20,0,mb,pct wk covid lab det,quantile,0.75,4.2
2025-12-20,2025-12-20,0,mb,pct wk covid lab det,quantile,0.9,5.2
2025-12-20,2025-12-20,0,mb,pct wk covid lab det,quantile,0.975,6.5
2025-12-20,2025-12-27,1,mb,pct wk covid lab det,quantile,0.025,0
2025-12-20,2025-12-27,1,mb,pct wk covid lab det,quantile,0.1,0.7
2025-12-20,2025-12-27,1,mb,pct wk covid lab det,quantile,0.25,1.7
2025-12-20,2025-12-27,1,mb,pct wk covid lab det,quantile,0.5,2.7
2025-12-20,2025-12-27,1,mb,pct wk covid lab det,quantile,0.75,3.8
2025-12-20,2025-12-27,1,mb,pct wk covid lab det,quantile,0.9,4.9
2025-12-20,2025-12-27,1,mb,pct wk covid lab det,quantile,0.975,6.3
2025-12-20,2026-01-03,2,mb,pct wk covid lab det,quantile,0.025,0
2025-12-20,2026-01-03,2,mb,pct wk covid lab det,quantile,0.1,0.7
2025-12-20,2026-01-03,2,mb,pct wk covid lab det,quantile,0.25,1.6
2025-12-20,2026-01-03,2,mb,pct wk covid lab det,quantile,0.5,2.7
2025-12-20,2026-01-03,2,mb,pct wk covid lab det,quantile,0.75,3.6
2025-12-20,2026-01-03,2,mb,pct wk covid lab det,quantile,0.9,4.7
2025-12-20,2026-01-03,2,mb,pct wk covid lab det,quantile,0.975,6.1
2025-12-20,2026-01-10,3,mb,pct wk covid lab det,quantile,0.025,0
2025-12-20,2026-01-10,3,mb,pct wk covid lab det,quantile,0.1,0.7
2025-12-20,2026-01-10,3,mb,pct wk covid lab det,quantile,0.25,1.6
2025-12-20,2026-01-10,3,mb,pct wk covid lab det,quantile,0.5,2.4
2025-12-20,2026-01-10,3,mb,pct wk covid lab det,quantile,0.75,3.5
2025-12-20,2026-01-10,3,mb,pct wk covid lab det,quantile,0.9,4.5
2025-12-20,2026-01-10,3,mb,pct wk covid lab det,quantile,0.975,5.6
2025-12-20,2025-12-13,-1,sk,pct wk covid lab det,quantile,0.025,1.6
2025-12-20,2025-12-13,-1,sk,pct wk covid lab det,quantile,0.1,2.9
2025-12-20,2025-12-13,-1,sk,pct wk covid lab det,quantile,0.25,3.9
2025-12-20,2025-12-13,-1,sk,pct wk covid lab det,quantile,0.5,5
2025-12-20,2025-12-13,-1,sk,pct wk covid lab det,quantile,0.75,6
2025-12-20,2025-12-13,-1,sk,pct wk covid lab det,quantile,0.9,7
2025-12-20,2025-12-13,-1,sk,pct wk covid lab det,quantile,0.975,8.3
2025-12-20,2025-12-20,0,sk,pct wk covid lab det,quantile,0.025,2.2
2025-12-20,2025-12-20,0,sk,pct wk covid lab det,quantile,0.1,3.3
2025-12-20,2025-12-20,0,sk,pct wk covid lab det,quantile,0.25,3.9
2025-12-20,2025-12-20,0,sk,pct wk covid lab det,quantile,0.5,4.7
2025-12-20,2025-12-20,0,sk,pct wk covid lab det,quantile,0.75,5.5
2025-12-20,2025-12-20,0,sk,pct wk covid lab det,quantile,0.9,6.2
2025-12-20,2025-12-20,0,sk,pct wk covid lab det,quantile,0.975,7.1
2025-12-20,2025-12-27,1,sk,pct wk covid lab det,quantile,0.025,2.3
2025-12-20,2025-12-27,1,sk,pct wk covid lab det,quantile,0.1,3.2
2025-12-20,2025-12-27,1,sk,pct wk covid lab det,quantile,0.25,3.8
2025-12-20,2025-12-27,1,sk,pct wk covid lab det,quantile,0.5,4.6
2025-12-20,2025-12-27,1,sk,pct wk covid lab det,quantile,0.75,5.2
2025-12-20,2025-12-27,1,sk,pct wk covid lab det,quantile,0.9,6
2025-12-20,2025-12-27,1,sk,pct wk covid lab det,quantile,0.975,7
2025-12-20,2026-01-03,2,sk,pct wk covid lab det,quantile,0.025,1.9
2025-12-20,2026-01-03,2,sk,pct wk covid lab det,quantile,0.1,2.8
2025-12-20,2026-01-03,2,sk,pct wk covid lab det,quantile,0.25,3.4
2025-12-20,2026-01-03,2,sk,pct wk covid lab det,quantile,0.5,4.1
2025-12-20,2026-01-03,2,sk,pct wk covid lab det,quantile,0.75,4.8
2025-12-20,2026-01-03,2,sk,pct wk covid lab det,quantile,0.9,5.5
2025-12-20,2026-01-03,2,sk,pct wk covid lab det,quantile,0.975,6.5
2025-12-20,2026-01-10,3,sk,pct wk covid lab det,quantile,0.025,1.9
2025-12-20,2026-01-10,3,sk,pct wk covid lab det,quantile,0.1,2.6
2025-12-20,2026-01-10,3,sk,pct wk covid lab det,quantile,0.25,3.2
2025-12-20,2026-01-10,3,sk,pct wk covid lab det,quantile,0.5,3.9
2025-12-20,2026-01-10,3,sk,pct wk covid lab det,quantile,0.75,4.6
2025-12-20,2026-01-10,3,sk,pct wk covid lab det,quantile,0.9,5.3
2025-12-20,2026-01-10,3,sk,pct wk covid lab det,quantile,0.975,6.5
2025-12-20,2025-12-13,-1,pe,pct wk covid lab det,quantile,0.025,0
2025-12-20,2025-12-13,-1,pe,pct wk covid lab det,quantile,0.1,0
2025-12-20,2025-12-13,-1,pe,pct wk covid lab det,quantile,0.25,1.8
2025-12-20,2025-12-13,-1,pe,pct wk covid lab det,quantile,0.5,6.1
2025-12-20,2025-12-13,-1,pe,pct wk covid lab det,quantile,0.75,10.6
2025-12-20,2025-12-13,-1,pe,pct wk covid lab det,quantile,0.9,14.2
2025-12-20,2025-12-13,-1,pe,pct wk covid lab det,quantile,0.975,18.9
2025-12-20,2025-12-20,0,pe,pct wk covid lab det,quantile,0.025,0
2025-12-20,2025-12-20,0,pe,pct wk covid lab det,quantile,0.1,0
2025-12-20,2025-12-20,0,pe,pct wk covid lab det,quantile,0.25,1.6
2025-12-20,2025-12-20,0,pe,pct wk covid lab det,quantile,0.5,4.3
2025-12-20,2025-12-20,0,pe,pct wk covid lab det,quantile,0.75,7
2025-12-20,2025-12-20,0,pe,pct wk covid lab det,quantile,0.9,9.9
2025-12-20,2025-12-20,0,pe,pct wk covid lab det,quantile,0.975,13.4
2025-12-20,2025-12-27,1,pe,pct wk covid lab det,quantile,0.025,0
2025-12-20,2025-12-27,1,pe,pct wk covid lab det,quantile,0.1,0
2025-12-20,2025-12-27,1,pe,pct wk covid lab det,quantile,0.25,1.7
2025-12-20,2025-12-27,1,pe,pct wk covid lab det,quantile,0.5,4.2
2025-12-20,2025-12-27,1,pe,pct wk covid lab det,quantile,0.75,7
2025-12-20,2025-12-27,1,pe,pct wk covid lab det,quantile,0.9,9.9
2025-12-20,2025-12-27,1,pe,pct wk covid lab det,quantile,0.975,14.3
2025-12-20,2026-01-03,2,pe,pct wk covid lab det,quantile,0.025,0
2025-12-20,2026-01-03,2,pe,pct wk covid lab det,quantile,0.1,0
2025-12-20,2026-01-03,2,pe,pct wk covid lab det,quantile,0.25,1.3
2025-12-20,2026-01-03,2,pe,pct wk covid lab det,quantile,0.5,3.6
2025-12-20,2026-01-03,2,pe,pct wk covid lab det,quantile,0.75,6.1
2025-12-20,2026-01-03,2,pe,pct wk covid lab det,quantile,0.9,9.8
2025-12-20,2026-01-03,2,pe,pct wk covid lab det,quantile,0.975,13
2025-12-20,2026-01-10,3,pe,pct wk covid lab det,quantile,0.025,0
2025-12-20,2026-01-10,3,pe,pct wk covid lab det,quantile,0.1,0
2025-12-20,2026-01-10,3,pe,pct wk covid lab det,quantile,0.25,1.4
2025-12-20,2026-01-10,3,pe,pct wk covid lab det,quantile,0.5,3.7
2025-12-20,2026-01-10,3,pe,pct wk covid lab det,quantile,0.75,6.1
2025-12-20,2026-01-10,3,pe,pct wk covid lab det,quantile,0.9,8.9
2025-12-20,2026-01-10,3,pe,pct wk covid lab det,quantile,0.975,13.1
2025-12-20,2025-12-13,-1,prairies,pct wk covid lab det,quantile,0.025,2.2
2025-12-20,2025-12-13,-1,prairies,pct wk covid lab det,quantile,0.1,3
2025-12-20,2025-12-13,-1,prairies,pct wk covid lab det,quantile,0.25,3.6
2025-12-20,2025-12-13,-1,prairies,pct wk covid lab det,quantile,0.5,4.3
2025-12-20,2025-12-13,-1,prairies,pct wk covid lab det,quantile,0.75,5.1
2025-12-20,2025-12-13,-1,prairies,pct wk covid lab det,quantile,0.9,5.8
2025-12-20,2025-12-13,-1,prairies,pct wk covid lab det,quantile,0.975,6.4
2025-12-20,2025-12-20,0,prairies,pct wk covid lab det,quantile,0.025,2.4
2025-12-20,2025-12-20,0,prairies,pct wk covid lab det,quantile,0.1,3
2025-12-20,2025-12-20,0,prairies,pct wk covid lab det,quantile,0.25,3.4
2025-12-20,2025-12-20,0,prairies,pct wk covid lab det,quantile,0.5,3.9
2025-12-20,2025-12-20,0,prairies,pct wk covid lab det,quantile,0.75,4.4
2025-12-20,2025-12-20,0,prairies,pct wk covid lab det,quantile,0.9,4.9
2025-12-20,2025-12-20,0,prairies,pct wk covid lab det,quantile,0.975,5.6
2025-12-20,2025-12-27,1,prairies,pct wk covid lab det,quantile,0.025,2.3
2025-12-20,2025-12-27,1,prairies,pct wk covid lab det,quantile,0.1,2.9
2025-12-20,2025-12-27,1,prairies,pct wk covid lab det,quantile,0.25,3.3
2025-12-20,2025-12-27,1,prairies,pct wk covid lab det,quantile,0.5,3.7
2025-12-20,2025-12-27,1,prairies,pct wk covid lab det,quantile,0.75,4.2
2025-12-20,2025-12-27,1,prairies,pct wk covid lab det,quantile,0.9,4.8
2025-12-20,2025-12-27,1,prairies,pct wk covid lab det,quantile,0.975,5.3
2025-12-20,2026-01-03,2,prairies,pct wk covid lab det,quantile,0.025,2.1
2025-12-20,2026-01-03,2,prairies,pct wk covid lab det,quantile,0.1,2.6
2025-12-20,2026-01-03,2,prairies,pct wk covid lab det,quantile,0.25,3
