"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.9,3.28333333333333
"ab",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.975,4.86666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.025,0.8
"ab",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.1,1.86666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.25,3
"ab",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.5,4.46666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.75,6.13333333333333
"ab",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.9,7.3
"ab",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.975,9
"ab",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.025,4.78333333333333
"ab",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.1,9.05
"ab",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.25,12.7833333333333
"ab",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.5,16.5666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.75,18.5666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.9,20.5666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.975,25.0666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.025,0.333333333333333
"ab",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.1,0.466666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.25,1.05
"ab",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.5,1.51666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.75,2.48333333333333
"ab",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.9,3.31666666666667
"ab",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.975,5.45
"atlantic",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.025,2.13333333333333
"atlantic",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.1,2.8
"atlantic",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.25,4
"atlantic",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.5,5.66666666666667
"atlantic",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.75,7.53333333333333
"atlantic",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.9,8.4
"atlantic",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.975,9.33333333333333
"atlantic",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.025,2.46666666666667
"atlantic",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.1,3.4
"atlantic",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.25,5.26666666666667
"atlantic",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.5,7.53333333333333
"atlantic",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.75,10.2
"atlantic",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.9,11.6666666666667
"atlantic",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.975,13
"atlantic",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.025,0
"atlantic",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.1,0.266666666666667
"atlantic",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.25,0.6
"atlantic",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.5,1.26666666666667
"atlantic",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.75,1.93333333333333
"atlantic",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.9,2.33333333333333
"atlantic",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.975,2.73333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.025,4.16666666666667
"atlantic",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.1,4.43333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.25,5.06666666666667
"atlantic",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.5,6.33333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.75,7.03333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.9,7.63333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.975,8.23333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.025,3.96666666666667
"atlantic",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.1,4.56666666666667
"atlantic",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.25,5.63333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.5,7.4
"atlantic",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.75,8.68333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.9,9.78333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.975,10.7833333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.025,0
"atlantic",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.1,0.0333333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.25,0.266666666666667
"atlantic",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.5,1.11666666666667
"atlantic",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.75,1.48333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.9,1.83333333333333
"atlantic",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.975,2.01666666666667
"atlantic",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.025,1.56666666666667
"atlantic",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.1,3.36666666666667
"atlantic",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.25,4.46666666666667
"atlantic",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.5,6.03333333333333
"atlantic",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.75,7.43333333333333
"atlantic",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.9,8.46666666666667
"atlantic",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.975,10.2666666666667
"atlantic",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.025,2
"atlantic",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.1,4.71666666666667
"atlantic",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.25,6.21666666666667
"atlantic",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.5,8.18333333333333
"atlantic",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.75,10.2333333333333
"atlantic",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.9,12.1333333333333
"atlantic",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.975,15.45
"atlantic",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.025,0
"atlantic",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.1,0.15
"atlantic",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.25,0.3
"atlantic",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.5,1.15
"atlantic",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.75,1.63333333333333
"atlantic",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.9,2.31666666666667
"atlantic",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.975,3.91666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.025,1.23333333333333
"atlantic",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.1,2.86666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.25,4.26666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.5,5.8
"atlantic",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.75,7.36666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.9,8.7
"atlantic",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.975,10.6333333333333
"atlantic",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.025,2.11666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.1,4.88333333333333
"atlantic",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.25,6.73333333333333
"atlantic",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.5,9.26666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.75,12.0666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.9,14.5166666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.975,19.75
"atlantic",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.025,0
"atlantic",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.1,0.0833333333333333
"atlantic",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.25,0.266666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.5,1.11666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.75,1.8
"atlantic",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.9,2.71666666666667
"atlantic",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.975,4.68333333333333
"atlantic",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.025,1.06666666666667
"atlantic",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.1,2.56666666666667
"atlantic",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.25,3.96666666666667
"atlantic",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.5,5.66666666666667
"atlantic",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.75,7.43333333333333
"atlantic",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.9,8.76666666666667
"atlantic",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.975,10.5666666666667
"atlantic",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.025,2.28333333333333
"atlantic",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.1,4.5
"atlantic",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.25,7.2
"atlantic",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.5,10.6
"atlantic",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.75,14.05
"atlantic",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.9,17.3
"atlantic",3,"2025-11-29","2025-12-20","pct wk flu lab det","quantile",0.975,21.6333333333333
"atlantic",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.025,0.0333333333333333
"atlantic",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.1,0.216666666666667
"atlantic",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.25,0.416666666666667
"atlantic",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.5,1.43333333333333
"atlantic",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.75,2.05
"atlantic",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.9,3.35
"atlantic",3,"2025-11-29","2025-12-20","pct wk rsv lab det","quantile",0.975,5.75
"bc",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.025,1.33333333333333
"bc",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.1,1.93333333333333
"bc",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.25,2.86666666666667
"bc",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.5,4.53333333333333
"bc",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.75,6.13333333333333
"bc",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.9,7
"bc",-1,"2025-11-29","2025-11-22","pct wk covid lab det","quantile",0.975,8.06666666666667
"bc",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.025,1.4
"bc",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.1,2
"bc",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.25,2.86666666666667
"bc",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.5,4.53333333333333
"bc",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.75,6.13333333333333
"bc",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.9,7.33333333333333
"bc",-1,"2025-11-29","2025-11-22","pct wk flu lab det","quantile",0.975,8.13333333333333
"bc",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.025,0.0666666666666667
"bc",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.1,0.6
"bc",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.25,1.06666666666667
"bc",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.5,2.2
"bc",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.75,2.93333333333333
"bc",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.9,3.66666666666667
"bc",-1,"2025-11-29","2025-11-22","pct wk rsv lab det","quantile",0.975,4.2
"bc",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.025,3.86666666666667
"bc",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.1,4.16666666666667
"bc",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.25,4.53333333333333
"bc",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.5,5.8
"bc",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.75,6.33333333333333
"bc",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.9,6.73333333333333
"bc",0,"2025-11-29","2025-11-29","pct wk covid lab det","quantile",0.975,7.3
"bc",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.025,2.76666666666667
"bc",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.1,3.06666666666667
"bc",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.25,3.9
"bc",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.5,4.75
"bc",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.75,6.1
"bc",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.9,6.75
"bc",0,"2025-11-29","2025-11-29","pct wk flu lab det","quantile",0.975,7.1
"bc",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.025,0.933333333333333
"bc",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.1,1.2
"bc",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.25,1.56666666666667
"bc",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.5,2.1
"bc",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.75,3
"bc",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.9,3.4
"bc",0,"2025-11-29","2025-11-29","pct wk rsv lab det","quantile",0.975,3.7
"bc",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.025,1.3
"bc",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.1,3.2
"bc",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.25,4.06666666666667
"bc",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.5,5.6
"bc",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.75,6.83333333333333
"bc",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.9,8.03333333333333
"bc",1,"2025-11-29","2025-12-06","pct wk covid lab det","quantile",0.975,9.56666666666667
"bc",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.025,1.11666666666667
"bc",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.1,2.58333333333333
"bc",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.25,3.81666666666667
"bc",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.5,5.3
"bc",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.75,6.73333333333333
"bc",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.9,7.86666666666667
"bc",1,"2025-11-29","2025-12-06","pct wk flu lab det","quantile",0.975,10.7833333333333
"bc",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.025,0.1
"bc",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.1,0.516666666666667
"bc",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.25,1.2
"bc",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.5,2.11666666666667
"bc",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.75,3.23333333333333
"bc",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.9,4
"bc",1,"2025-11-29","2025-12-06","pct wk rsv lab det","quantile",0.975,5.66666666666667
"bc",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.025,1.06666666666667
"bc",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.1,2.53333333333333
"bc",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.25,3.73333333333333
"bc",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.5,5.3
"bc",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.75,6.86666666666667
"bc",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.9,8.23333333333333
"bc",2,"2025-11-29","2025-12-13","pct wk covid lab det","quantile",0.975,9.8
"bc",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.025,1.03333333333333
"bc",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.1,2.48333333333333
"bc",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.25,4.21666666666667
"bc",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.5,6.01666666666667
"bc",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.75,7.91666666666667
"bc",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.9,9.63333333333333
"bc",2,"2025-11-29","2025-12-13","pct wk flu lab det","quantile",0.975,13.6166666666667
"bc",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.025,0.15
"bc",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.1,0.616666666666667
"bc",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.25,1.31666666666667
"bc",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.5,2.25
"bc",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.75,3.41666666666667
"bc",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.9,4.25
"bc",2,"2025-11-29","2025-12-13","pct wk rsv lab det","quantile",0.975,6.41666666666667
"bc",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.025,0.8
"bc",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.1,2.03333333333333
"bc",3,"2025-11-29","2025-12-20","pct wk covid lab det","quantile",0.25,3.23333333333333
