"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.75,21.2285714285714
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.9,25.0857142857143
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.975,29.2285714285714
"ab",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.025,0.4
"ab",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.1,1.01428571428571
"ab",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.25,2.07142857142857
"ab",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.5,3.1
"ab",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.75,4.37142857142857
"ab",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.9,5.94285714285714
"ab",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.975,8.94285714285714
"atlantic",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.025,3.9
"atlantic",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.1,4.4
"atlantic",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.25,5.275
"atlantic",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.5,6.725
"atlantic",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.75,8.425
"atlantic",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.9,9.325
"atlantic",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.975,9.775
"atlantic",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.025,4.2
"atlantic",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.1,5.45
"atlantic",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.25,7.45
"atlantic",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.5,10.4
"atlantic",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.75,12.95
"atlantic",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.9,15.1
"atlantic",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.975,17.2
"atlantic",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.025,0.475
"atlantic",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.1,0.475
"atlantic",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.25,0.675
"atlantic",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.5,0.925
"atlantic",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.75,1.375
"atlantic",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.9,1.625
"atlantic",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.975,1.875
"atlantic",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.025,4.48571428571429
"atlantic",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.1,4.88571428571429
"atlantic",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.25,5.35714285714286
"atlantic",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.5,6.54285714285714
"atlantic",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.75,7.32857142857143
"atlantic",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.9,7.97142857142857
"atlantic",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.975,8.32857142857143
"atlantic",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.025,7.65714285714286
"atlantic",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.1,8.77142857142857
"atlantic",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.25,10.0857142857143
"atlantic",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.5,12.1714285714286
"atlantic",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.75,14.3428571428571
"atlantic",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.9,16.2
"atlantic",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.975,17.4857142857143
"atlantic",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.025,0.171428571428571
"atlantic",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.1,0.257142857142857
"atlantic",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.25,0.357142857142857
"atlantic",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.5,0.885714285714286
"atlantic",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.75,1.14285714285714
"atlantic",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.9,1.38571428571429
"atlantic",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.975,1.67142857142857
"atlantic",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.025,2.7
"atlantic",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.1,4.15714285714286
"atlantic",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.25,5.07142857142857
"atlantic",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.5,6.72857142857143
"atlantic",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.75,8.21428571428571
"atlantic",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.9,9.12857142857143
"atlantic",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.975,10.7571428571429
"atlantic",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.025,6.4
"atlantic",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.1,9.51428571428571
"atlantic",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.25,11.5714285714286
"atlantic",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.5,14.2285714285714
"atlantic",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.75,17.1428571428571
"atlantic",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.9,19.7428571428571
"atlantic",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.975,23.8857142857143
"atlantic",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.025,0.171428571428571
"atlantic",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.1,0.285714285714286
"atlantic",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.25,0.357142857142857
"atlantic",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.5,1.04285714285714
"atlantic",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.75,1.44285714285714
"atlantic",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.9,2.14285714285714
"atlantic",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.975,3.44285714285714
"atlantic",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.025,2.31428571428571
"atlantic",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.1,3.84285714285714
"atlantic",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.25,5.05714285714286
"atlantic",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.5,6.7
"atlantic",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.75,8.2
"atlantic",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.9,9.37142857142857
"atlantic",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.975,10.9
"atlantic",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.025,6.31428571428571
"atlantic",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.1,10.7142857142857
"atlantic",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.25,13.4571428571429
"atlantic",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.5,16.6571428571429
"atlantic",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.75,20.6571428571429
"atlantic",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.9,24.7428571428571
"atlantic",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.975,28.0285714285714
"atlantic",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.025,0.185714285714286
"atlantic",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.1,0.3
"atlantic",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.25,0.4
"atlantic",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.5,1.11428571428571
"atlantic",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.75,1.82857142857143
"atlantic",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.9,2.41428571428571
"atlantic",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.975,4.34285714285714
"atlantic",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.025,2.17142857142857
"atlantic",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.1,3.61428571428571
"atlantic",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.25,4.87142857142857
"atlantic",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.5,6.65714285714286
"atlantic",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.75,8.34285714285714
"atlantic",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.9,9.71428571428571
"atlantic",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.975,11.4428571428571
"atlantic",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.025,6.65714285714286
"atlantic",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.1,11.8
"atlantic",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.25,16
"atlantic",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.5,20.5714285714286
"atlantic",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.75,23.0285714285714
"atlantic",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.9,25.6
"atlantic",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.975,29.7428571428571
"atlantic",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.025,0.171428571428571
"atlantic",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.1,0.285714285714286
"atlantic",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.25,0.557142857142857
"atlantic",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.5,1.24285714285714
"atlantic",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.75,1.85714285714286
"atlantic",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.9,2.94285714285714
"atlantic",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.975,5.2
"bc",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.025,1.55
"bc",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.1,2.25
"bc",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.25,2.95
"bc",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.5,3.925
"bc",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.75,5.075
"bc",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.9,5.825
"bc",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.975,6.775
"bc",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.025,2.95
"bc",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.1,3.45
"bc",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.25,4.95
"bc",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.5,6.8
"bc",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.75,8.6
"bc",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.9,9.9
"bc",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.975,11
"bc",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.025,0.85
"bc",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.1,1.15
"bc",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.25,1.85
"bc",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.5,2.4
"bc",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.75,3.2
"bc",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.9,3.675
"bc",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.975,4.175
"bc",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.025,2.44285714285714
"bc",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.1,2.8
"bc",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.25,3.1
"bc",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.5,3.97142857142857
"bc",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.75,4.55714285714286
"bc",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.9,5.11428571428571
"bc",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.975,8.5
"bc",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.025,4.88571428571429
"bc",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.1,5.45714285714286
"bc",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.25,6.25714285714286
"bc",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.5,7.91428571428571
"bc",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.75,9.02857142857143
"bc",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.9,10.2
"bc",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.975,11.3428571428571
"bc",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.025,1.31428571428571
"bc",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.1,1.48571428571429
"bc",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.25,1.91428571428571
"bc",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.5,2.8
"bc",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.75,3.1
"bc",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.9,3.41428571428571
"bc",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.975,3.98571428571429
"bc",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.025,1.15714285714286
"bc",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.1,2.08571428571429
"bc",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.25,2.8
"bc",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.5,3.95714285714286
"bc",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.75,4.97142857142857
"bc",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.9,6.1
"bc",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.975,10.7428571428571
"bc",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.025,2.84285714285714
"bc",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.1,5.68571428571429
"bc",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.25,6.95714285714286
"bc",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.5,8.95714285714286
"bc",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.75,10.7
"bc",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.9,12.8
"bc",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.975,15.8285714285714
"bc",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.025,0.528571428571429
"bc",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.1,1.25714285714286
"bc",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.25,1.8
"bc",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.5,2.84285714285714
"bc",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.75,3.75714285714286
"bc",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.9,4.54285714285714
"bc",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.975,5.91428571428571
"bc",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.025,0.914285714285714
"bc",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.1,1.52857142857143
"bc",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.25,2.52857142857143
"bc",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.5,3.82857142857143
"bc",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.75,5.1
"bc",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.9,6.37142857142857
"bc",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.975,10.7285714285714
"bc",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.025,3.05714285714286
"bc",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.1,5.95714285714286
"bc",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.25,7.85714285714286
"bc",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.5,9.85714285714286
"bc",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.75,12.2142857142857
"bc",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.9,14.9142857142857
"bc",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.975,19.2571428571429
"bc",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.025,0.671428571428571
"bc",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.1,1.4
"bc",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.25,2.14285714285714
"bc",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.5,3.07142857142857
"bc",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.75,4.18571428571429
"bc",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.9,5.02857142857143
"bc",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.975,7.22857142857143
"bc",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.025,0.9
"bc",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.1,1.34285714285714
"bc",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.25,2.32857142857143
