"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.1,7.2
"ab",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.25,8.31428571428571
"ab",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.5,10.2857142857143
"ab",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.75,12.4571428571429
"ab",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.9,13.9428571428571
"ab",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.975,15.1428571428571
"ab",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.025,0.914285714285714
"ab",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.1,0.942857142857143
"ab",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.25,0.971428571428571
"ab",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.5,1.17142857142857
"ab",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.75,1.91428571428571
"ab",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.9,2.4
"ab",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.975,2.42857142857143
"ab",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.025,2.14285714285714
"ab",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.1,3.3
"ab",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.25,4.28571428571429
"ab",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.5,5.44285714285714
"ab",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.75,6.57142857142857
"ab",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.9,7.61428571428571
"ab",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.975,11.8857142857143
"ab",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.025,3.82857142857143
"ab",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.1,7.28571428571429
"ab",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.25,9
"ab",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.5,11.4857142857143
"ab",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.75,14.1142857142857
"ab",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.9,16.8571428571429
"ab",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.975,20.7428571428571
"ab",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.025,0.457142857142857
"ab",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.1,0.657142857142857
"ab",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.25,1
"ab",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.5,1.51428571428571
"ab",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.75,2.02857142857143
"ab",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.9,2.94285714285714
"ab",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.975,4.17142857142857
"ab",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.025,1.95714285714286
"ab",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.1,3.08571428571429
"ab",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.25,4.21428571428571
"ab",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.5,5.51428571428571
"ab",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.75,6.67142857142857
"ab",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.9,7.82857142857143
"ab",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.975,12.1285714285714
"ab",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.025,3.25714285714286
"ab",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.1,7.11428571428571
"ab",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.25,9.71428571428571
"ab",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.5,13.0285714285714
"ab",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.75,16.4571428571429
"ab",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.9,21
"ab",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.975,26.8285714285714
"ab",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.025,0.457142857142857
"ab",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.1,0.685714285714286
"ab",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.25,1.2
"ab",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.5,1.6
"ab",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.75,2.4
"ab",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.9,3.37142857142857
"ab",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.975,4.65714285714286
"ab",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.025,1.92857142857143
"ab",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.1,2.95714285714286
"ab",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.25,4.08571428571429
"ab",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.5,5.4
"ab",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.75,6.9
"ab",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.9,8.07142857142857
"ab",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.975,12.2714285714286
"ab",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.025,2.74285714285714
"ab",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.1,6.91428571428571
"ab",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.25,10.4857142857143
"ab",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.5,14.8
"ab",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.75,19.5714285714286
"ab",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.9,26.1142857142857
"ab",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.975,34.8571428571429
"ab",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.025,0.285714285714286
"ab",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.1,0.714285714285714
"ab",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.25,1.25714285714286
"ab",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.5,1.82857142857143
"ab",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.75,2.71428571428571
"ab",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.9,3.6
"ab",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.975,5.54285714285714
"atlantic",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.025,3.75
"atlantic",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.1,4.7
"atlantic",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.25,5.65
"atlantic",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.5,7.1
"atlantic",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.75,8.6
"atlantic",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.9,9.55
"atlantic",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.975,10.3
"atlantic",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.025,1.2
"atlantic",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.1,1.9
"atlantic",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.25,3.4
"atlantic",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.5,4.9
"atlantic",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.75,6.6
"atlantic",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.9,7.75
"atlantic",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.975,8.7
"atlantic",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.025,0.25
"atlantic",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.1,0.25
"atlantic",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.25,0.3
"atlantic",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.5,0.55
"atlantic",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.75,0.8
"atlantic",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.9,1.3
"atlantic",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.975,1.5
"atlantic",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.025,4.9
"atlantic",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.1,5.25714285714286
"atlantic",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.25,5.85714285714286
"atlantic",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.5,7.07142857142857
"atlantic",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.75,7.85714285714286
"atlantic",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.9,8.3
"atlantic",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.975,12.1571428571429
"atlantic",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.025,2.71428571428571
"atlantic",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.1,3.31428571428571
"atlantic",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.25,4.05714285714286
"atlantic",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.5,5.4
"atlantic",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.75,6.8
"atlantic",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.9,7.68571428571429
"atlantic",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.975,8.45714285714286
"atlantic",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.025,0.142857142857143
"atlantic",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.1,0.142857142857143
"atlantic",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.25,0.257142857142857
"atlantic",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.5,0.8
"atlantic",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.75,1.11428571428571
"atlantic",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.9,1.25714285714286
"atlantic",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.975,1.45714285714286
"atlantic",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.025,2.72857142857143
"atlantic",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.1,4.41428571428571
"atlantic",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.25,5.48571428571429
"atlantic",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.5,6.97142857142857
"atlantic",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.75,8.32857142857143
"atlantic",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.9,9.2
"atlantic",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.975,14.3
"atlantic",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.025,1.05714285714286
"atlantic",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.1,3.34285714285714
"atlantic",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.25,4.54285714285714
"atlantic",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.5,6.34285714285714
"atlantic",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.75,8.02857142857143
"atlantic",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.9,9.71428571428571
"atlantic",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.975,12.7714285714286
"atlantic",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.025,0.142857142857143
"atlantic",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.1,0.142857142857143
"atlantic",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.25,0.285714285714286
"atlantic",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.5,0.857142857142857
"atlantic",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.75,1.28571428571429
"atlantic",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.9,1.74285714285714
"atlantic",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.975,3.05714285714286
"atlantic",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.025,2.5
"atlantic",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.1,3.82857142857143
"atlantic",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.25,5.04285714285714
"atlantic",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.5,6.65714285714286
"atlantic",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.75,8.15714285714286
"atlantic",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.9,9.31428571428571
"atlantic",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.975,14.2142857142857
"atlantic",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.025,1
"atlantic",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.1,3.42857142857143
"atlantic",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.25,4.97142857142857
"atlantic",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.5,7.02857142857143
"atlantic",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.75,9.22857142857143
"atlantic",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.9,11.6857142857143
"atlantic",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.975,16.3142857142857
"atlantic",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.025,0.142857142857143
"atlantic",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.1,0.228571428571429
"atlantic",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.25,0.342857142857143
"atlantic",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.5,0.942857142857143
"atlantic",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.75,1.4
"atlantic",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.9,2.14285714285714
"atlantic",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.975,3.91428571428571
"atlantic",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.025,2.28571428571429
"atlantic",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.1,3.51428571428571
"atlantic",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.25,4.8
"atlantic",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.5,6.6
"atlantic",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.75,8.22857142857143
"atlantic",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.9,9.41428571428571
"atlantic",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.975,14.2142857142857
"atlantic",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.025,1.11428571428571
"atlantic",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.1,3.42857142857143
"atlantic",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.25,5.97142857142857
"atlantic",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.5,8.54285714285714
"atlantic",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.75,11.2857142857143
"atlantic",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.9,15.3142857142857
"atlantic",3,"2025-11-22","2025-12-13","pct wk flu lab det","quantile",0.975,21.8571428571429
"atlantic",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.025,0.142857142857143
"atlantic",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.1,0.171428571428571
"atlantic",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.25,0.314285714285714
"atlantic",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.5,0.914285714285714
"atlantic",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.75,1.57142857142857
"atlantic",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.9,2.51428571428571
"atlantic",3,"2025-11-22","2025-12-13","pct wk rsv lab det","quantile",0.975,4.6
"bc",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.025,3.65
"bc",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.1,4.35
"bc",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.25,5.2
"bc",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.5,6.6
"bc",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.75,7.95
"bc",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.9,8.85
"bc",-1,"2025-11-22","2025-11-15","pct wk covid lab det","quantile",0.975,9.55
"bc",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.025,1.1
"bc",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.1,1.65
"bc",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.25,2.6
"bc",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.5,3.8
"bc",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.75,4.75
"bc",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.9,5.75
"bc",-1,"2025-11-22","2025-11-15","pct wk flu lab det","quantile",0.975,6.8
"bc",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.025,0.4
"bc",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.1,0.65
"bc",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.25,0.95
"bc",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.5,1.75
"bc",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.75,2.35
"bc",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.9,2.95
"bc",-1,"2025-11-22","2025-11-15","pct wk rsv lab det","quantile",0.975,3.5
"bc",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.025,4.91428571428571
"bc",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.1,5.1
"bc",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.25,5.52857142857143
"bc",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.5,6.68571428571429
"bc",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.75,7.32857142857143
"bc",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.9,7.8
"bc",0,"2025-11-22","2025-11-22","pct wk covid lab det","quantile",0.975,12.1857142857143
"bc",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.025,1.82857142857143
"bc",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.1,2.6
"bc",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.25,3.28571428571429
"bc",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.5,4.25714285714286
"bc",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.75,5.68571428571429
"bc",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.9,6.34285714285714
"bc",0,"2025-11-22","2025-11-22","pct wk flu lab det","quantile",0.975,7.08571428571429
"bc",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.025,0.857142857142857
"bc",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.1,1
"bc",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.25,1.2
"bc",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.5,1.82857142857143
"bc",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.75,2.77142857142857
"bc",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.9,3.14285714285714
"bc",0,"2025-11-22","2025-11-22","pct wk rsv lab det","quantile",0.975,3.6
"bc",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.025,2.54285714285714
"bc",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.1,4.3
"bc",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.25,5.17142857142857
"bc",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.5,6.51428571428571
"bc",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.75,7.7
"bc",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.9,8.74285714285714
"bc",1,"2025-11-22","2025-11-29","pct wk covid lab det","quantile",0.975,13.9714285714286
"bc",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.025,0.714285714285714
"bc",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.1,2.2
"bc",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.25,3.54285714285714
"bc",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.5,4.85714285714286
"bc",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.75,6.31428571428571
"bc",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.9,7.91428571428571
"bc",1,"2025-11-22","2025-11-29","pct wk flu lab det","quantile",0.975,10.6857142857143
"bc",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.025,0.142857142857143
"bc",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.1,0.628571428571429
"bc",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.25,1.11428571428571
"bc",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.5,1.91428571428571
"bc",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.75,2.85714285714286
"bc",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.9,3.54285714285714
"bc",1,"2025-11-22","2025-11-29","pct wk rsv lab det","quantile",0.975,5.42857142857143
"bc",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.025,2.11428571428571
"bc",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.1,3.77142857142857
"bc",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.25,4.92857142857143
"bc",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.5,6.25714285714286
"bc",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.75,7.6
"bc",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.9,8.78571428571429
"bc",2,"2025-11-22","2025-12-06","pct wk covid lab det","quantile",0.975,14.1571428571429
"bc",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.025,0.428571428571429
"bc",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.1,2.4
"bc",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.25,4.08571428571429
"bc",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.5,5.54285714285714
"bc",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.75,7.62857142857143
"bc",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.9,10
"bc",2,"2025-11-22","2025-12-06","pct wk flu lab det","quantile",0.975,14.0857142857143
"bc",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.025,0.142857142857143
"bc",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.1,0.457142857142857
"bc",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.25,1.25714285714286
"bc",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.5,2.11428571428571
"bc",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.75,3.11428571428571
"bc",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.9,4.02857142857143
"bc",2,"2025-11-22","2025-12-06","pct wk rsv lab det","quantile",0.975,6.28571428571429
"bc",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.025,2.11428571428571
"bc",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.1,3.45714285714286
"bc",3,"2025-11-22","2025-12-13","pct wk covid lab det","quantile",0.25,4.65714285714286
