reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-01-10,2026-01-03,-1,bc,pct wk covid lab det,quantile,0.1,1.4
2026-01-10,2026-01-03,-1,bc,pct wk covid lab det,quantile,0.25,2.1
2026-01-10,2026-01-03,-1,bc,pct wk covid lab det,quantile,0.5,2.9
2026-01-10,2026-01-03,-1,bc,pct wk covid lab det,quantile,0.75,3.8
2026-01-10,2026-01-03,-1,bc,pct wk covid lab det,quantile,0.9,4.6
2026-01-10,2026-01-03,-1,bc,pct wk covid lab det,quantile,0.975,5.4
2026-01-10,2026-01-10,0,bc,pct wk covid lab det,quantile,0.025,1
2026-01-10,2026-01-10,0,bc,pct wk covid lab det,quantile,0.1,1.7
2026-01-10,2026-01-10,0,bc,pct wk covid lab det,quantile,0.25,2.3
2026-01-10,2026-01-10,0,bc,pct wk covid lab det,quantile,0.5,3.1
2026-01-10,2026-01-10,0,bc,pct wk covid lab det,quantile,0.75,3.8
2026-01-10,2026-01-10,0,bc,pct wk covid lab det,quantile,0.9,4.4
2026-01-10,2026-01-10,0,bc,pct wk covid lab det,quantile,0.975,5.3
2026-01-10,2026-01-17,1,bc,pct wk covid lab det,quantile,0.025,1
2026-01-10,2026-01-17,1,bc,pct wk covid lab det,quantile,0.1,1.7
2026-01-10,2026-01-17,1,bc,pct wk covid lab det,quantile,0.25,2.2
2026-01-10,2026-01-17,1,bc,pct wk covid lab det,quantile,0.5,3
2026-01-10,2026-01-17,1,bc,pct wk covid lab det,quantile,0.75,3.6
2026-01-10,2026-01-17,1,bc,pct wk covid lab det,quantile,0.9,4.4
2026-01-10,2026-01-17,1,bc,pct wk covid lab det,quantile,0.975,5.3
2026-01-10,2026-01-24,2,bc,pct wk covid lab det,quantile,0.025,1
2026-01-10,2026-01-24,2,bc,pct wk covid lab det,quantile,0.1,1.9
2026-01-10,2026-01-24,2,bc,pct wk covid lab det,quantile,0.25,2.5
2026-01-10,2026-01-24,2,bc,pct wk covid lab det,quantile,0.5,3.3
2026-01-10,2026-01-24,2,bc,pct wk covid lab det,quantile,0.75,4.2
2026-01-10,2026-01-24,2,bc,pct wk covid lab det,quantile,0.9,4.9
2026-01-10,2026-01-24,2,bc,pct wk covid lab det,quantile,0.975,6.1
2026-01-10,2026-01-31,3,bc,pct wk covid lab det,quantile,0.025,1.1
2026-01-10,2026-01-31,3,bc,pct wk covid lab det,quantile,0.1,1.8
2026-01-10,2026-01-31,3,bc,pct wk covid lab det,quantile,0.25,2.6
2026-01-10,2026-01-31,3,bc,pct wk covid lab det,quantile,0.5,3.4
2026-01-10,2026-01-31,3,bc,pct wk covid lab det,quantile,0.75,4.3
2026-01-10,2026-01-31,3,bc,pct wk covid lab det,quantile,0.9,5.2
2026-01-10,2026-01-31,3,bc,pct wk covid lab det,quantile,0.975,6.3
2026-01-10,2026-01-03,-1,ca,pct wk covid lab det,quantile,0.025,3.6
2026-01-10,2026-01-03,-1,ca,pct wk covid lab det,quantile,0.1,4.1
2026-01-10,2026-01-03,-1,ca,pct wk covid lab det,quantile,0.25,4.7
2026-01-10,2026-01-03,-1,ca,pct wk covid lab det,quantile,0.5,5.3
2026-01-10,2026-01-03,-1,ca,pct wk covid lab det,quantile,0.75,5.9
2026-01-10,2026-01-03,-1,ca,pct wk covid lab det,quantile,0.9,6.6
2026-01-10,2026-01-03,-1,ca,pct wk covid lab det,quantile,0.975,7.1
2026-01-10,2026-01-10,0,ca,pct wk covid lab det,quantile,0.025,3.6
2026-01-10,2026-01-10,0,ca,pct wk covid lab det,quantile,0.1,4.1
2026-01-10,2026-01-10,0,ca,pct wk covid lab det,quantile,0.25,4.6
2026-01-10,2026-01-10,0,ca,pct wk covid lab det,quantile,0.5,5.1
2026-01-10,2026-01-10,0,ca,pct wk covid lab det,quantile,0.75,5.7
2026-01-10,2026-01-10,0,ca,pct wk covid lab det,quantile,0.9,6.1
2026-01-10,2026-01-10,0,ca,pct wk covid lab det,quantile,0.975,6.7
2026-01-10,2026-01-17,1,ca,pct wk covid lab det,quantile,0.025,3.5
2026-01-10,2026-01-17,1,ca,pct wk covid lab det,quantile,0.1,4
2026-01-10,2026-01-17,1,ca,pct wk covid lab det,quantile,0.25,4.4
2026-01-10,2026-01-17,1,ca,pct wk covid lab det,quantile,0.5,4.9
2026-01-10,2026-01-17,1,ca,pct wk covid lab det,quantile,0.75,5.6
2026-01-10,2026-01-17,1,ca,pct wk covid lab det,quantile,0.9,6.2
2026-01-10,2026-01-17,1,ca,pct wk covid lab det,quantile,0.975,6.6
2026-01-10,2026-01-24,2,ca,pct wk covid lab det,quantile,0.025,3.2
2026-01-10,2026-01-24,2,ca,pct wk covid lab det,quantile,0.1,3.7
2026-01-10,2026-01-24,2,ca,pct wk covid lab det,quantile,0.25,4.3
2026-01-10,2026-01-24,2,ca,pct wk covid lab det,quantile,0.5,5
2026-01-10,2026-01-24,2,ca,pct wk covid lab det,quantile,0.75,5.5
2026-01-10,2026-01-24,2,ca,pct wk covid lab det,quantile,0.9,6.2
2026-01-10,2026-01-24,2,ca,pct wk covid lab det,quantile,0.975,6.8
2026-01-10,2026-01-31,3,ca,pct wk covid lab det,quantile,0.025,3.1
2026-01-10,2026-01-31,3,ca,pct wk covid lab det,quantile,0.1,3.8
2026-01-10,2026-01-31,3,ca,pct wk covid lab det,quantile,0.25,4.5
2026-01-10,2026-01-31,3,ca,pct wk covid lab det,quantile,0.5,5.1
2026-01-10,2026-01-31,3,ca,pct wk covid lab det,quantile,0.75,5.9
2026-01-10,2026-01-31,3,ca,pct wk covid lab det,quantile,0.9,6.6
2026-01-10,2026-01-31,3,ca,pct wk covid lab det,quantile,0.975,7.4
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.1,1.2
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.25,2.6
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.5,4.2
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.75,5.9
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.9,7.5
2026-01-10,2026-01-03,-1,mb,pct wk covid lab det,quantile,0.975,9
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.025,0.3
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.1,1.8
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.25,2.9
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.5,4.2
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.75,5.6
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.9,6.8
2026-01-10,2026-01-10,0,mb,pct wk covid lab det,quantile,0.975,8
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.025,0.5
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.1,1.6
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.25,2.8
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.5,4.1
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.75,5.3
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.9,6.5
2026-01-10,2026-01-17,1,mb,pct wk covid lab det,quantile,0.975,8.1
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.025,0.2
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.1,1.6
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.25,2.7
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.5,3.9
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.75,5.3
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.9,6.4
2026-01-10,2026-01-24,2,mb,pct wk covid lab det,quantile,0.975,7.9
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.025,0.5
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.1,1.6
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.25,2.7
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.5,3.7
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.75,4.9
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.9,6.2
2026-01-10,2026-01-31,3,mb,pct wk covid lab det,quantile,0.975,7.4
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.025,5.5
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.1,6.5
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.25,7.3
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.5,8.2
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.75,9.2
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.9,10.1
2026-01-10,2026-01-03,-1,nb,pct wk covid lab det,quantile,0.975,11.2
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.025,6
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.1,7
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.25,7.9
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.5,8.8
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.75,9.8
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.9,10.7
2026-01-10,2026-01-10,0,nb,pct wk covid lab det,quantile,0.975,11.9
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.025,5.1
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.1,6.1
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.25,6.9
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.5,7.8
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.75,8.7
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.9,9.7
2026-01-10,2026-01-17,1,nb,pct wk covid lab det,quantile,0.975,10.9
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.025,4.2
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.1,5.2
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.25,6
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.5,6.8
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.75,7.6
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.9,8.5
2026-01-10,2026-01-24,2,nb,pct wk covid lab det,quantile,0.975,9.8
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.025,4.8
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.1,5.9
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.25,6.9
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.5,7.8
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.75,9
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.9,10.5
2026-01-10,2026-01-31,3,nb,pct wk covid lab det,quantile,0.975,12.1
2026-01-10,2026-01-03,-1,nl,pct wk covid lab det,quantile,0.025,0.7
2026-01-10,2026-01-03,-1,nl,pct wk covid lab det,quantile,0.1,2.4
2026-01-10,2026-01-03,-1,nl,pct wk covid lab det,quantile,0.25,4.2
2026-01-10,2026-01-03,-1,nl,pct wk covid lab det,quantile,0.5,6.2
2026-01-10,2026-01-03,-1,nl,pct wk covid lab det,quantile,0.75,8
2026-01-10,2026-01-03,-1,nl,pct wk covid lab det,quantile,0.9,9.6
2026-01-10,2026-01-03,-1,nl,pct wk covid lab det,quantile,0.975,11.5
2026-01-10,2026-01-10,0,nl,pct wk covid lab det,quantile,0.025,0.5
2026-01-10,2026-01-10,0,nl,pct wk covid lab det,quantile,0.1,2.5
2026-01-10,2026-01-10,0,nl,pct wk covid lab det,quantile,0.25,4.2
2026-01-10,2026-01-10,0,nl,pct wk covid lab det,quantile,0.5,6
2026-01-10,2026-01-10,0,nl,pct wk covid lab det,quantile,0.75,8.1
2026-01-10,2026-01-10,0,nl,pct wk covid lab det,quantile,0.9,9.8
2026-01-10,2026-01-10,0,nl,pct wk covid lab det,quantile,0.975,11.8
2026-01-10,2026-01-17,1,nl,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-17,1,nl,pct wk covid lab det,quantile,0.1,1.8
2026-01-10,2026-01-17,1,nl,pct wk covid lab det,quantile,0.25,3.8
2026-01-10,2026-01-17,1,nl,pct wk covid lab det,quantile,0.5,5.6
2026-01-10,2026-01-17,1,nl,pct wk covid lab det,quantile,0.75,7.6
2026-01-10,2026-01-17,1,nl,pct wk covid lab det,quantile,0.9,9.3
2026-01-10,2026-01-17,1,nl,pct wk covid lab det,quantile,0.975,11.4
2026-01-10,2026-01-24,2,nl,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-24,2,nl,pct wk covid lab det,quantile,0.1,2.4
2026-01-10,2026-01-24,2,nl,pct wk covid lab det,quantile,0.25,4.2
2026-01-10,2026-01-24,2,nl,pct wk covid lab det,quantile,0.5,6.1
2026-01-10,2026-01-24,2,nl,pct wk covid lab det,quantile,0.75,8.5
2026-01-10,2026-01-24,2,nl,pct wk covid lab det,quantile,0.9,10.4
2026-01-10,2026-01-24,2,nl,pct wk covid lab det,quantile,0.975,13.3
2026-01-10,2026-01-31,3,nl,pct wk covid lab det,quantile,0.025,0.8
2026-01-10,2026-01-31,3,nl,pct wk covid lab det,quantile,0.1,2.1
2026-01-10,2026-01-31,3,nl,pct wk covid lab det,quantile,0.25,3.1
2026-01-10,2026-01-31,3,nl,pct wk covid lab det,quantile,0.5,4.4
2026-01-10,2026-01-31,3,nl,pct wk covid lab det,quantile,0.75,5.8
2026-01-10,2026-01-31,3,nl,pct wk covid lab det,quantile,0.9,7.1
2026-01-10,2026-01-31,3,nl,pct wk covid lab det,quantile,0.975,9
2026-01-10,2026-01-03,-1,ns,pct wk covid lab det,quantile,0.025,3.2
2026-01-10,2026-01-03,-1,ns,pct wk covid lab det,quantile,0.1,5.1
2026-01-10,2026-01-03,-1,ns,pct wk covid lab det,quantile,0.25,6.7
2026-01-10,2026-01-03,-1,ns,pct wk covid lab det,quantile,0.5,8.7
2026-01-10,2026-01-03,-1,ns,pct wk covid lab det,quantile,0.75,10.4
2026-01-10,2026-01-03,-1,ns,pct wk covid lab det,quantile,0.9,12.3
2026-01-10,2026-01-03,-1,ns,pct wk covid lab det,quantile,0.975,13.9
2026-01-10,2026-01-10,0,ns,pct wk covid lab det,quantile,0.025,3.7
2026-01-10,2026-01-10,0,ns,pct wk covid lab det,quantile,0.1,5.4
2026-01-10,2026-01-10,0,ns,pct wk covid lab det,quantile,0.25,7
2026-01-10,2026-01-10,0,ns,pct wk covid lab det,quantile,0.5,8.5
2026-01-10,2026-01-10,0,ns,pct wk covid lab det,quantile,0.75,10.2
2026-01-10,2026-01-10,0,ns,pct wk covid lab det,quantile,0.9,11.7
2026-01-10,2026-01-10,0,ns,pct wk covid lab det,quantile,0.975,14
2026-01-10,2026-01-17,1,ns,pct wk covid lab det,quantile,0.025,3.2
2026-01-10,2026-01-17,1,ns,pct wk covid lab det,quantile,0.1,5
2026-01-10,2026-01-17,1,ns,pct wk covid lab det,quantile,0.25,6.5
2026-01-10,2026-01-17,1,ns,pct wk covid lab det,quantile,0.5,8.2
2026-01-10,2026-01-17,1,ns,pct wk covid lab det,quantile,0.75,9.9
2026-01-10,2026-01-17,1,ns,pct wk covid lab det,quantile,0.9,11.5
2026-01-10,2026-01-17,1,ns,pct wk covid lab det,quantile,0.975,13.7
2026-01-10,2026-01-24,2,ns,pct wk covid lab det,quantile,0.025,3.3
2026-01-10,2026-01-24,2,ns,pct wk covid lab det,quantile,0.1,4.8
2026-01-10,2026-01-24,2,ns,pct wk covid lab det,quantile,0.25,6.1
2026-01-10,2026-01-24,2,ns,pct wk covid lab det,quantile,0.5,7.5
2026-01-10,2026-01-24,2,ns,pct wk covid lab det,quantile,0.75,9
2026-01-10,2026-01-24,2,ns,pct wk covid lab det,quantile,0.9,10.7
2026-01-10,2026-01-24,2,ns,pct wk covid lab det,quantile,0.975,12.9
2026-01-10,2026-01-31,3,ns,pct wk covid lab det,quantile,0.025,2.9
2026-01-10,2026-01-31,3,ns,pct wk covid lab det,quantile,0.1,4.2
2026-01-10,2026-01-31,3,ns,pct wk covid lab det,quantile,0.25,5.5
2026-01-10,2026-01-31,3,ns,pct wk covid lab det,quantile,0.5,6.9
2026-01-10,2026-01-31,3,ns,pct wk covid lab det,quantile,0.75,8.4
2026-01-10,2026-01-31,3,ns,pct wk covid lab det,quantile,0.9,10.2
2026-01-10,2026-01-31,3,ns,pct wk covid lab det,quantile,0.975,12.2
2026-01-10,2026-01-03,-1,nt,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-03,-1,nt,pct wk covid lab det,quantile,0.1,0
2026-01-10,2026-01-03,-1,nt,pct wk covid lab det,quantile,0.25,2.5
2026-01-10,2026-01-03,-1,nt,pct wk covid lab det,quantile,0.5,6.7
2026-01-10,2026-01-03,-1,nt,pct wk covid lab det,quantile,0.75,11
2026-01-10,2026-01-03,-1,nt,pct wk covid lab det,quantile,0.9,14.7
2026-01-10,2026-01-03,-1,nt,pct wk covid lab det,quantile,0.975,18.9
2026-01-10,2026-01-10,0,nt,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-10,0,nt,pct wk covid lab det,quantile,0.1,0.3
2026-01-10,2026-01-10,0,nt,pct wk covid lab det,quantile,0.25,4.1
2026-01-10,2026-01-10,0,nt,pct wk covid lab det,quantile,0.5,8
2026-01-10,2026-01-10,0,nt,pct wk covid lab det,quantile,0.75,11.9
2026-01-10,2026-01-10,0,nt,pct wk covid lab det,quantile,0.9,15.7
2026-01-10,2026-01-10,0,nt,pct wk covid lab det,quantile,0.975,21.4
2026-01-10,2026-01-17,1,nt,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-17,1,nt,pct wk covid lab det,quantile,0.1,0
2026-01-10,2026-01-17,1,nt,pct wk covid lab det,quantile,0.25,2.3
2026-01-10,2026-01-17,1,nt,pct wk covid lab det,quantile,0.5,5.6
2026-01-10,2026-01-17,1,nt,pct wk covid lab det,quantile,0.75,8.6
2026-01-10,2026-01-17,1,nt,pct wk covid lab det,quantile,0.9,11.6
2026-01-10,2026-01-17,1,nt,pct wk covid lab det,quantile,0.975,16.1
2026-01-10,2026-01-24,2,nt,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-24,2,nt,pct wk covid lab det,quantile,0.1,0
2026-01-10,2026-01-24,2,nt,pct wk covid lab det,quantile,0.25,3.6
2026-01-10,2026-01-24,2,nt,pct wk covid lab det,quantile,0.5,8.7
2026-01-10,2026-01-24,2,nt,pct wk covid lab det,quantile,0.75,14.4
2026-01-10,2026-01-24,2,nt,pct wk covid lab det,quantile,0.9,20
2026-01-10,2026-01-24,2,nt,pct wk covid lab det,quantile,0.975,30
2026-01-10,2026-01-31,3,nt,pct wk covid lab det,quantile,0.025,0
2026-01-10,2026-01-31,3,nt,pct wk covid lab det,quantile,0.1,0.7
2026-01-10,2026-01-31,3,nt,pct wk covid lab det,quantile,0.25,5.1
2026-01-10,2026-01-31,3,nt,pct wk covid lab det,quantile,0.5,9.2
2026-01-10,2026-01-31,3,nt,pct wk covid lab det,quantile,0.75,14.1
2026-01-10,2026-01-31,3,nt,pct wk covid lab det,quantile,0.9,19.5
2026-01-10,2026-01-31,3,nt,pct wk covid lab det,quantile,0.975,28.2
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.025,2.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.1,3.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.25,4.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.5,5.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.75,6.4
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.9,7.3
2026-01-10,2026-01-03,-1,on,pct wk covid lab det,quantile,0.975,8.5
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.025,2.5
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.1,3.6
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.25,4.5
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.5,5.3
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.75,6.4
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.9,7.2
2026-01-10,2026-01-10,0,on,pct wk covid lab det,quantile,0.975,8.7
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.025,2.5
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.1,4
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.25,5.1
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.5,6.2
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.75,7.3
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.9,8.6
2026-01-10,2026-01-17,1,on,pct wk covid lab det,quantile,0.975,10.2
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.025,3.7
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.1,5
2026-01-10,2026-01-24,2,on,pct wk covid lab det,quantile,0.25,6.2
