"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"sk","quantile",0.9,7
2025-11-22,"pct wk covid lab det",0,2025-11-22,"sk","quantile",0.9,7
2025-11-22,"pct wk covid lab det",1,2025-11-29,"sk","quantile",0.9,7
2025-11-22,"pct wk covid lab det",2,2025-12-06,"sk","quantile",0.9,7
2025-11-22,"pct wk covid lab det",3,2025-12-13,"sk","quantile",0.9,7
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"sk","quantile",0.975,7
2025-11-22,"pct wk covid lab det",0,2025-11-22,"sk","quantile",0.975,25
2025-11-22,"pct wk covid lab det",1,2025-11-29,"sk","quantile",0.975,25
2025-11-22,"pct wk covid lab det",2,2025-12-06,"sk","quantile",0.975,25
2025-11-22,"pct wk covid lab det",3,2025-12-13,"sk","quantile",0.975,25
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nl","quantile",0.025,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nl","quantile",0.025,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nl","quantile",0.025,7
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nl","quantile",0.025,7
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nl","quantile",0.025,7
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nl","quantile",0.1,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nl","quantile",0.1,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nl","quantile",0.1,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nl","quantile",0.1,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nl","quantile",0.1,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nl","quantile",0.25,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nl","quantile",0.25,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nl","quantile",0.25,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nl","quantile",0.25,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nl","quantile",0.25,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nl","quantile",0.5,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nl","quantile",0.5,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nl","quantile",0.5,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nl","quantile",0.5,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nl","quantile",0.5,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nl","quantile",0.75,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nl","quantile",0.75,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nl","quantile",0.75,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nl","quantile",0.75,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nl","quantile",0.75,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nl","quantile",0.9,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nl","quantile",0.9,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nl","quantile",0.9,10
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nl","quantile",0.9,10
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nl","quantile",0.9,10
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nl","quantile",0.975,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nl","quantile",0.975,10
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nl","quantile",0.975,10
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nl","quantile",0.975,10
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nl","quantile",0.975,10
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"pe","quantile",0.025,7
2025-11-22,"pct wk covid lab det",0,2025-11-22,"pe","quantile",0.025,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"pe","quantile",0.025,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"pe","quantile",0.025,7
2025-11-22,"pct wk covid lab det",3,2025-12-13,"pe","quantile",0.025,7
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"pe","quantile",0.1,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"pe","quantile",0.1,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"pe","quantile",0.1,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"pe","quantile",0.1,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"pe","quantile",0.1,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"pe","quantile",0.25,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"pe","quantile",0.25,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"pe","quantile",0.25,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"pe","quantile",0.25,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"pe","quantile",0.25,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"pe","quantile",0.5,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"pe","quantile",0.5,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"pe","quantile",0.5,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"pe","quantile",0.5,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"pe","quantile",0.5,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"pe","quantile",0.75,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"pe","quantile",0.75,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"pe","quantile",0.75,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"pe","quantile",0.75,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"pe","quantile",0.75,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"pe","quantile",0.9,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"pe","quantile",0.9,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"pe","quantile",0.9,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"pe","quantile",0.9,10
2025-11-22,"pct wk covid lab det",3,2025-12-13,"pe","quantile",0.9,10
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"pe","quantile",0.975,11
2025-11-22,"pct wk covid lab det",0,2025-11-22,"pe","quantile",0.975,38
2025-11-22,"pct wk covid lab det",1,2025-11-29,"pe","quantile",0.975,37
2025-11-22,"pct wk covid lab det",2,2025-12-06,"pe","quantile",0.975,37
2025-11-22,"pct wk covid lab det",3,2025-12-13,"pe","quantile",0.975,37
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"ns","quantile",0.025,7
2025-11-22,"pct wk covid lab det",0,2025-11-22,"ns","quantile",0.025,7
2025-11-22,"pct wk covid lab det",1,2025-11-29,"ns","quantile",0.025,7
2025-11-22,"pct wk covid lab det",2,2025-12-06,"ns","quantile",0.025,7
2025-11-22,"pct wk covid lab det",3,2025-12-13,"ns","quantile",0.025,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"ns","quantile",0.1,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"ns","quantile",0.1,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"ns","quantile",0.1,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"ns","quantile",0.1,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"ns","quantile",0.1,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"ns","quantile",0.25,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"ns","quantile",0.25,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"ns","quantile",0.25,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"ns","quantile",0.25,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"ns","quantile",0.25,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"ns","quantile",0.5,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"ns","quantile",0.5,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"ns","quantile",0.5,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"ns","quantile",0.5,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"ns","quantile",0.5,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"ns","quantile",0.75,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"ns","quantile",0.75,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"ns","quantile",0.75,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"ns","quantile",0.75,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"ns","quantile",0.75,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"ns","quantile",0.9,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"ns","quantile",0.9,10
2025-11-22,"pct wk covid lab det",1,2025-11-29,"ns","quantile",0.9,12
2025-11-22,"pct wk covid lab det",2,2025-12-06,"ns","quantile",0.9,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"ns","quantile",0.9,10
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"ns","quantile",0.975,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"ns","quantile",0.975,60
2025-11-22,"pct wk covid lab det",1,2025-11-29,"ns","quantile",0.975,58
2025-11-22,"pct wk covid lab det",2,2025-12-06,"ns","quantile",0.975,58
2025-11-22,"pct wk covid lab det",3,2025-12-13,"ns","quantile",0.975,58
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nb","quantile",0.025,7
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nb","quantile",0.025,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nb","quantile",0.025,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nb","quantile",0.025,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nb","quantile",0.025,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nb","quantile",0.1,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nb","quantile",0.1,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nb","quantile",0.1,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nb","quantile",0.1,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nb","quantile",0.1,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nb","quantile",0.25,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nb","quantile",0.25,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nb","quantile",0.25,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nb","quantile",0.25,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nb","quantile",0.25,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nb","quantile",0.5,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nb","quantile",0.5,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nb","quantile",0.5,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nb","quantile",0.5,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nb","quantile",0.5,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nb","quantile",0.75,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nb","quantile",0.75,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nb","quantile",0.75,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nb","quantile",0.75,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nb","quantile",0.75,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nb","quantile",0.9,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nb","quantile",0.9,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nb","quantile",0.9,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nb","quantile",0.9,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nb","quantile",0.9,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"nb","quantile",0.975,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"nb","quantile",0.975,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"nb","quantile",0.975,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"nb","quantile",0.975,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"nb","quantile",0.975,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"qc","quantile",0.025,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"qc","quantile",0.025,7
2025-11-22,"pct wk covid lab det",1,2025-11-29,"qc","quantile",0.025,7
2025-11-22,"pct wk covid lab det",2,2025-12-06,"qc","quantile",0.025,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"qc","quantile",0.025,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"qc","quantile",0.1,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"qc","quantile",0.1,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"qc","quantile",0.1,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"qc","quantile",0.1,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"qc","quantile",0.1,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"qc","quantile",0.25,8
2025-11-22,"pct wk covid lab det",0,2025-11-22,"qc","quantile",0.25,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"qc","quantile",0.25,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"qc","quantile",0.25,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"qc","quantile",0.25,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"qc","quantile",0.5,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"qc","quantile",0.5,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"qc","quantile",0.5,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"qc","quantile",0.5,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"qc","quantile",0.5,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"qc","quantile",0.75,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"qc","quantile",0.75,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"qc","quantile",0.75,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"qc","quantile",0.75,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"qc","quantile",0.75,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"qc","quantile",0.9,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"qc","quantile",0.9,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"qc","quantile",0.9,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"qc","quantile",0.9,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"qc","quantile",0.9,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"qc","quantile",0.975,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"qc","quantile",0.975,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"qc","quantile",0.975,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"qc","quantile",0.975,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"qc","quantile",0.975,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"on","quantile",0.025,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"on","quantile",0.025,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"on","quantile",0.025,5
2025-11-22,"pct wk covid lab det",2,2025-12-06,"on","quantile",0.025,4
2025-11-22,"pct wk covid lab det",3,2025-12-13,"on","quantile",0.025,4
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"on","quantile",0.1,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"on","quantile",0.1,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"on","quantile",0.1,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"on","quantile",0.1,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"on","quantile",0.1,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"on","quantile",0.25,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"on","quantile",0.25,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"on","quantile",0.25,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"on","quantile",0.25,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"on","quantile",0.25,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"on","quantile",0.5,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"on","quantile",0.5,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"on","quantile",0.5,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"on","quantile",0.5,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"on","quantile",0.5,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"on","quantile",0.75,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"on","quantile",0.75,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"on","quantile",0.75,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"on","quantile",0.75,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"on","quantile",0.75,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"on","quantile",0.9,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"on","quantile",0.9,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"on","quantile",0.9,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"on","quantile",0.9,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"on","quantile",0.9,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"on","quantile",0.975,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"on","quantile",0.975,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"on","quantile",0.975,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"on","quantile",0.975,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"on","quantile",0.975,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"mb","quantile",0.025,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"mb","quantile",0.025,5
2025-11-22,"pct wk covid lab det",1,2025-11-29,"mb","quantile",0.025,5
2025-11-22,"pct wk covid lab det",2,2025-12-06,"mb","quantile",0.025,4
2025-11-22,"pct wk covid lab det",3,2025-12-13,"mb","quantile",0.025,4
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"mb","quantile",0.1,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"mb","quantile",0.1,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"mb","quantile",0.1,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"mb","quantile",0.1,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"mb","quantile",0.1,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"mb","quantile",0.25,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"mb","quantile",0.25,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"mb","quantile",0.25,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"mb","quantile",0.25,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"mb","quantile",0.25,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"mb","quantile",0.5,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"mb","quantile",0.5,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"mb","quantile",0.5,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"mb","quantile",0.5,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"mb","quantile",0.5,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"mb","quantile",0.75,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"mb","quantile",0.75,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"mb","quantile",0.75,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"mb","quantile",0.75,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"mb","quantile",0.75,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"mb","quantile",0.9,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"mb","quantile",0.9,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"mb","quantile",0.9,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"mb","quantile",0.9,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"mb","quantile",0.9,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"mb","quantile",0.975,6
2025-11-22,"pct wk covid lab det",0,2025-11-22,"mb","quantile",0.975,6
2025-11-22,"pct wk covid lab det",1,2025-11-29,"mb","quantile",0.975,6
2025-11-22,"pct wk covid lab det",2,2025-12-06,"mb","quantile",0.975,6
2025-11-22,"pct wk covid lab det",3,2025-12-13,"mb","quantile",0.975,6
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"atlantic","quantile",0.025,7
2025-11-22,"pct wk covid lab det",0,2025-11-22,"atlantic","quantile",0.025,7
2025-11-22,"pct wk covid lab det",1,2025-11-29,"atlantic","quantile",0.025,7
2025-11-22,"pct wk covid lab det",2,2025-12-06,"atlantic","quantile",0.025,7
2025-11-22,"pct wk covid lab det",3,2025-12-13,"atlantic","quantile",0.025,7
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"atlantic","quantile",0.1,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"atlantic","quantile",0.1,8
2025-11-22,"pct wk covid lab det",1,2025-11-29,"atlantic","quantile",0.1,8
2025-11-22,"pct wk covid lab det",2,2025-12-06,"atlantic","quantile",0.1,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"atlantic","quantile",0.1,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"atlantic","quantile",0.25,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"atlantic","quantile",0.25,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"atlantic","quantile",0.25,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"atlantic","quantile",0.25,8
2025-11-22,"pct wk covid lab det",3,2025-12-13,"atlantic","quantile",0.25,8
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"atlantic","quantile",0.5,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"atlantic","quantile",0.5,9
2025-11-22,"pct wk covid lab det",1,2025-11-29,"atlantic","quantile",0.5,9
2025-11-22,"pct wk covid lab det",2,2025-12-06,"atlantic","quantile",0.5,9
2025-11-22,"pct wk covid lab det",3,2025-12-13,"atlantic","quantile",0.5,9
2025-11-22,"pct wk covid lab det",-1,2025-11-15,"atlantic","quantile",0.75,9
2025-11-22,"pct wk covid lab det",0,2025-11-22,"atlantic","quantile",0.75,9
