"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2026-01-17,"pct wk covid lab det",1,2026-01-24,"ca","quantile",0.9,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"ca","quantile",0.9,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"ca","quantile",0.9,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"ca","quantile",0.975,6
2026-01-17,"pct wk covid lab det",0,2026-01-17,"ca","quantile",0.975,24
2026-01-17,"pct wk covid lab det",1,2026-01-24,"ca","quantile",0.975,23
2026-01-17,"pct wk covid lab det",2,2026-01-31,"ca","quantile",0.975,23
2026-01-17,"pct wk covid lab det",3,2026-02-07,"ca","quantile",0.975,23
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"sk","quantile",0.025,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"sk","quantile",0.025,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"sk","quantile",0.025,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"sk","quantile",0.025,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"sk","quantile",0.025,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"sk","quantile",0.1,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"sk","quantile",0.1,5
2026-01-17,"pct wk covid lab det",1,2026-01-24,"sk","quantile",0.1,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"sk","quantile",0.1,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"sk","quantile",0.1,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"sk","quantile",0.25,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"sk","quantile",0.25,5
2026-01-17,"pct wk covid lab det",1,2026-01-24,"sk","quantile",0.25,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"sk","quantile",0.25,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"sk","quantile",0.25,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"sk","quantile",0.5,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"sk","quantile",0.5,5
2026-01-17,"pct wk covid lab det",1,2026-01-24,"sk","quantile",0.5,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"sk","quantile",0.5,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"sk","quantile",0.5,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"sk","quantile",0.75,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"sk","quantile",0.75,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"sk","quantile",0.75,6
2026-01-17,"pct wk covid lab det",2,2026-01-31,"sk","quantile",0.75,6
2026-01-17,"pct wk covid lab det",3,2026-02-07,"sk","quantile",0.75,6
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"sk","quantile",0.9,6
2026-01-17,"pct wk covid lab det",0,2026-01-17,"sk","quantile",0.9,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"sk","quantile",0.9,6
2026-01-17,"pct wk covid lab det",2,2026-01-31,"sk","quantile",0.9,6
2026-01-17,"pct wk covid lab det",3,2026-02-07,"sk","quantile",0.9,7
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"sk","quantile",0.975,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"sk","quantile",0.975,25
2026-01-17,"pct wk covid lab det",1,2026-01-24,"sk","quantile",0.975,25
2026-01-17,"pct wk covid lab det",2,2026-01-31,"sk","quantile",0.975,25
2026-01-17,"pct wk covid lab det",3,2026-02-07,"sk","quantile",0.975,25
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nl","quantile",0.025,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nl","quantile",0.025,3
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nl","quantile",0.025,3
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nl","quantile",0.025,3
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nl","quantile",0.025,3
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nl","quantile",0.1,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nl","quantile",0.1,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nl","quantile",0.1,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nl","quantile",0.1,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nl","quantile",0.1,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nl","quantile",0.25,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nl","quantile",0.25,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nl","quantile",0.25,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nl","quantile",0.25,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nl","quantile",0.25,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nl","quantile",0.5,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nl","quantile",0.5,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nl","quantile",0.5,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nl","quantile",0.5,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nl","quantile",0.5,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nl","quantile",0.75,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nl","quantile",0.75,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nl","quantile",0.75,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nl","quantile",0.75,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nl","quantile",0.75,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nl","quantile",0.9,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nl","quantile",0.9,5
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nl","quantile",0.9,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nl","quantile",0.9,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nl","quantile",0.9,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nl","quantile",0.975,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nl","quantile",0.975,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nl","quantile",0.975,7
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nl","quantile",0.975,7
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nl","quantile",0.975,7
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"pe","quantile",0.025,3
2026-01-17,"pct wk covid lab det",0,2026-01-17,"pe","quantile",0.025,3
2026-01-17,"pct wk covid lab det",1,2026-01-24,"pe","quantile",0.025,3
2026-01-17,"pct wk covid lab det",2,2026-01-31,"pe","quantile",0.025,3
2026-01-17,"pct wk covid lab det",3,2026-02-07,"pe","quantile",0.025,2
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"pe","quantile",0.1,3
2026-01-17,"pct wk covid lab det",0,2026-01-17,"pe","quantile",0.1,3
2026-01-17,"pct wk covid lab det",1,2026-01-24,"pe","quantile",0.1,3
2026-01-17,"pct wk covid lab det",2,2026-01-31,"pe","quantile",0.1,3
2026-01-17,"pct wk covid lab det",3,2026-02-07,"pe","quantile",0.1,3
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"pe","quantile",0.25,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"pe","quantile",0.25,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"pe","quantile",0.25,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"pe","quantile",0.25,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"pe","quantile",0.25,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"pe","quantile",0.5,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"pe","quantile",0.5,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"pe","quantile",0.5,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"pe","quantile",0.5,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"pe","quantile",0.5,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"pe","quantile",0.75,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"pe","quantile",0.75,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"pe","quantile",0.75,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"pe","quantile",0.75,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"pe","quantile",0.75,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"pe","quantile",0.9,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"pe","quantile",0.9,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"pe","quantile",0.9,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"pe","quantile",0.9,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"pe","quantile",0.9,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"pe","quantile",0.975,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"pe","quantile",0.975,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"pe","quantile",0.975,7
2026-01-17,"pct wk covid lab det",2,2026-01-31,"pe","quantile",0.975,8
2026-01-17,"pct wk covid lab det",3,2026-02-07,"pe","quantile",0.975,8
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"ns","quantile",0.025,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"ns","quantile",0.025,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"ns","quantile",0.025,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"ns","quantile",0.025,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"ns","quantile",0.025,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"ns","quantile",0.1,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"ns","quantile",0.1,7
2026-01-17,"pct wk covid lab det",1,2026-01-24,"ns","quantile",0.1,7
2026-01-17,"pct wk covid lab det",2,2026-01-31,"ns","quantile",0.1,7
2026-01-17,"pct wk covid lab det",3,2026-02-07,"ns","quantile",0.1,7
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"ns","quantile",0.25,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"ns","quantile",0.25,7
2026-01-17,"pct wk covid lab det",1,2026-01-24,"ns","quantile",0.25,7
2026-01-17,"pct wk covid lab det",2,2026-01-31,"ns","quantile",0.25,7
2026-01-17,"pct wk covid lab det",3,2026-02-07,"ns","quantile",0.25,7
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"ns","quantile",0.5,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"ns","quantile",0.5,7
2026-01-17,"pct wk covid lab det",1,2026-01-24,"ns","quantile",0.5,7
2026-01-17,"pct wk covid lab det",2,2026-01-31,"ns","quantile",0.5,7
2026-01-17,"pct wk covid lab det",3,2026-02-07,"ns","quantile",0.5,7
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"ns","quantile",0.75,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"ns","quantile",0.75,7
2026-01-17,"pct wk covid lab det",1,2026-01-24,"ns","quantile",0.75,7
2026-01-17,"pct wk covid lab det",2,2026-01-31,"ns","quantile",0.75,7
2026-01-17,"pct wk covid lab det",3,2026-02-07,"ns","quantile",0.75,7
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"ns","quantile",0.9,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"ns","quantile",0.9,7
2026-01-17,"pct wk covid lab det",1,2026-01-24,"ns","quantile",0.9,8
2026-01-17,"pct wk covid lab det",2,2026-01-31,"ns","quantile",0.9,8
2026-01-17,"pct wk covid lab det",3,2026-02-07,"ns","quantile",0.9,8
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"ns","quantile",0.975,8
2026-01-17,"pct wk covid lab det",0,2026-01-17,"ns","quantile",0.975,8
2026-01-17,"pct wk covid lab det",1,2026-01-24,"ns","quantile",0.975,11
2026-01-17,"pct wk covid lab det",2,2026-01-31,"ns","quantile",0.975,12
2026-01-17,"pct wk covid lab det",3,2026-02-07,"ns","quantile",0.975,13
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nb","quantile",0.025,8
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nb","quantile",0.025,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nb","quantile",0.025,6
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nb","quantile",0.025,6
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nb","quantile",0.025,6
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nb","quantile",0.1,8
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nb","quantile",0.1,8
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nb","quantile",0.1,8
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nb","quantile",0.1,8
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nb","quantile",0.1,8
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nb","quantile",0.25,8
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nb","quantile",0.25,8
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nb","quantile",0.25,8
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nb","quantile",0.25,8
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nb","quantile",0.25,8
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nb","quantile",0.5,8
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nb","quantile",0.5,8
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nb","quantile",0.5,8
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nb","quantile",0.5,8
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nb","quantile",0.5,8
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nb","quantile",0.75,8
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nb","quantile",0.75,8
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nb","quantile",0.75,8
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nb","quantile",0.75,8
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nb","quantile",0.75,8
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nb","quantile",0.9,8
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nb","quantile",0.9,8
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nb","quantile",0.9,8
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nb","quantile",0.9,8
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nb","quantile",0.9,8
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"nb","quantile",0.975,8
2026-01-17,"pct wk covid lab det",0,2026-01-17,"nb","quantile",0.975,8
2026-01-17,"pct wk covid lab det",1,2026-01-24,"nb","quantile",0.975,9
2026-01-17,"pct wk covid lab det",2,2026-01-31,"nb","quantile",0.975,12
2026-01-17,"pct wk covid lab det",3,2026-02-07,"nb","quantile",0.975,11
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"qc","quantile",0.025,6
2026-01-17,"pct wk covid lab det",0,2026-01-17,"qc","quantile",0.025,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"qc","quantile",0.025,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"qc","quantile",0.025,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"qc","quantile",0.025,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"qc","quantile",0.1,6
2026-01-17,"pct wk covid lab det",0,2026-01-17,"qc","quantile",0.1,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"qc","quantile",0.1,6
2026-01-17,"pct wk covid lab det",2,2026-01-31,"qc","quantile",0.1,6
2026-01-17,"pct wk covid lab det",3,2026-02-07,"qc","quantile",0.1,6
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"qc","quantile",0.25,6
2026-01-17,"pct wk covid lab det",0,2026-01-17,"qc","quantile",0.25,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"qc","quantile",0.25,6
2026-01-17,"pct wk covid lab det",2,2026-01-31,"qc","quantile",0.25,6
2026-01-17,"pct wk covid lab det",3,2026-02-07,"qc","quantile",0.25,6
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"qc","quantile",0.5,6
2026-01-17,"pct wk covid lab det",0,2026-01-17,"qc","quantile",0.5,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"qc","quantile",0.5,6
2026-01-17,"pct wk covid lab det",2,2026-01-31,"qc","quantile",0.5,6
2026-01-17,"pct wk covid lab det",3,2026-02-07,"qc","quantile",0.5,6
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"qc","quantile",0.75,6
2026-01-17,"pct wk covid lab det",0,2026-01-17,"qc","quantile",0.75,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"qc","quantile",0.75,6
2026-01-17,"pct wk covid lab det",2,2026-01-31,"qc","quantile",0.75,6
2026-01-17,"pct wk covid lab det",3,2026-02-07,"qc","quantile",0.75,6
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"qc","quantile",0.9,6
2026-01-17,"pct wk covid lab det",0,2026-01-17,"qc","quantile",0.9,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"qc","quantile",0.9,6
2026-01-17,"pct wk covid lab det",2,2026-01-31,"qc","quantile",0.9,6
2026-01-17,"pct wk covid lab det",3,2026-02-07,"qc","quantile",0.9,6
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"qc","quantile",0.975,6
2026-01-17,"pct wk covid lab det",0,2026-01-17,"qc","quantile",0.975,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"qc","quantile",0.975,6
2026-01-17,"pct wk covid lab det",2,2026-01-31,"qc","quantile",0.975,6
2026-01-17,"pct wk covid lab det",3,2026-02-07,"qc","quantile",0.975,6
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"on","quantile",0.025,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"on","quantile",0.025,3
2026-01-17,"pct wk covid lab det",1,2026-01-24,"on","quantile",0.025,3
2026-01-17,"pct wk covid lab det",2,2026-01-31,"on","quantile",0.025,3
2026-01-17,"pct wk covid lab det",3,2026-02-07,"on","quantile",0.025,3
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"on","quantile",0.1,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"on","quantile",0.1,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"on","quantile",0.1,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"on","quantile",0.1,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"on","quantile",0.1,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"on","quantile",0.25,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"on","quantile",0.25,5
2026-01-17,"pct wk covid lab det",1,2026-01-24,"on","quantile",0.25,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"on","quantile",0.25,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"on","quantile",0.25,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"on","quantile",0.5,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"on","quantile",0.5,5
2026-01-17,"pct wk covid lab det",1,2026-01-24,"on","quantile",0.5,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"on","quantile",0.5,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"on","quantile",0.5,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"on","quantile",0.75,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"on","quantile",0.75,5
2026-01-17,"pct wk covid lab det",1,2026-01-24,"on","quantile",0.75,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"on","quantile",0.75,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"on","quantile",0.75,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"on","quantile",0.9,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"on","quantile",0.9,5
2026-01-17,"pct wk covid lab det",1,2026-01-24,"on","quantile",0.9,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"on","quantile",0.9,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"on","quantile",0.9,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"on","quantile",0.975,5
2026-01-17,"pct wk covid lab det",0,2026-01-17,"on","quantile",0.975,19
2026-01-17,"pct wk covid lab det",1,2026-01-24,"on","quantile",0.975,19
2026-01-17,"pct wk covid lab det",2,2026-01-31,"on","quantile",0.975,20
2026-01-17,"pct wk covid lab det",3,2026-02-07,"on","quantile",0.975,19
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"mb","quantile",0.025,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"mb","quantile",0.025,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"mb","quantile",0.025,3
2026-01-17,"pct wk covid lab det",2,2026-01-31,"mb","quantile",0.025,3
2026-01-17,"pct wk covid lab det",3,2026-02-07,"mb","quantile",0.025,3
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"mb","quantile",0.1,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"mb","quantile",0.1,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"mb","quantile",0.1,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"mb","quantile",0.1,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"mb","quantile",0.1,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"mb","quantile",0.25,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"mb","quantile",0.25,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"mb","quantile",0.25,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"mb","quantile",0.25,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"mb","quantile",0.25,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"mb","quantile",0.5,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"mb","quantile",0.5,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"mb","quantile",0.5,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"mb","quantile",0.5,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"mb","quantile",0.5,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"mb","quantile",0.75,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"mb","quantile",0.75,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"mb","quantile",0.75,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"mb","quantile",0.75,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"mb","quantile",0.75,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"mb","quantile",0.9,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"mb","quantile",0.9,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"mb","quantile",0.9,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"mb","quantile",0.9,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"mb","quantile",0.9,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"mb","quantile",0.975,4
2026-01-17,"pct wk covid lab det",0,2026-01-17,"mb","quantile",0.975,4
2026-01-17,"pct wk covid lab det",1,2026-01-24,"mb","quantile",0.975,4
2026-01-17,"pct wk covid lab det",2,2026-01-31,"mb","quantile",0.975,4
2026-01-17,"pct wk covid lab det",3,2026-02-07,"mb","quantile",0.975,4
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"atlantic","quantile",0.025,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"atlantic","quantile",0.025,6
2026-01-17,"pct wk covid lab det",1,2026-01-24,"atlantic","quantile",0.025,5
2026-01-17,"pct wk covid lab det",2,2026-01-31,"atlantic","quantile",0.025,5
2026-01-17,"pct wk covid lab det",3,2026-02-07,"atlantic","quantile",0.025,5
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"atlantic","quantile",0.1,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"atlantic","quantile",0.1,7
2026-01-17,"pct wk covid lab det",1,2026-01-24,"atlantic","quantile",0.1,7
2026-01-17,"pct wk covid lab det",2,2026-01-31,"atlantic","quantile",0.1,7
2026-01-17,"pct wk covid lab det",3,2026-02-07,"atlantic","quantile",0.1,7
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"atlantic","quantile",0.25,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"atlantic","quantile",0.25,7
2026-01-17,"pct wk covid lab det",1,2026-01-24,"atlantic","quantile",0.25,7
2026-01-17,"pct wk covid lab det",2,2026-01-31,"atlantic","quantile",0.25,7
2026-01-17,"pct wk covid lab det",3,2026-02-07,"atlantic","quantile",0.25,7
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"atlantic","quantile",0.5,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"atlantic","quantile",0.5,7
2026-01-17,"pct wk covid lab det",1,2026-01-24,"atlantic","quantile",0.5,7
2026-01-17,"pct wk covid lab det",2,2026-01-31,"atlantic","quantile",0.5,7
2026-01-17,"pct wk covid lab det",3,2026-02-07,"atlantic","quantile",0.5,7
2026-01-17,"pct wk covid lab det",-1,2026-01-10,"atlantic","quantile",0.75,7
2026-01-17,"pct wk covid lab det",0,2026-01-17,"atlantic","quantile",0.75,7
