reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,pct wk covid lab det,2,2026-01-24,bc,quantile,0.25,1.4061271785480656
2026-01-17,pct wk covid lab det,2,2026-01-24,bc,quantile,0.5,2.560061543828889
2026-01-17,pct wk covid lab det,2,2026-01-24,bc,quantile,0.75,3.7111477179627035
2026-01-17,pct wk covid lab det,2,2026-01-24,bc,quantile,0.9,4.729277565153106
2026-01-17,pct wk covid lab det,2,2026-01-24,bc,quantile,0.975,5.875289763721457
2026-01-17,pct wk covid lab det,3,2026-01-31,bc,quantile,0.025,0.0
2026-01-17,pct wk covid lab det,3,2026-01-31,bc,quantile,0.1,0.0
2026-01-17,pct wk covid lab det,3,2026-01-31,bc,quantile,0.25,0.4474394244057196
2026-01-17,pct wk covid lab det,3,2026-01-31,bc,quantile,0.5,1.8220236622253725
2026-01-17,pct wk covid lab det,3,2026-01-31,bc,quantile,0.75,3.198096475260951
2026-01-17,pct wk covid lab det,3,2026-01-31,bc,quantile,0.9,4.448869671511288
2026-01-17,pct wk covid lab det,3,2026-01-31,bc,quantile,0.975,5.863210356950589
2026-01-17,pct wk covid lab det,-1,2026-01-10,ca,quantile,0.025,3.5047170059184096
2026-01-17,pct wk covid lab det,-1,2026-01-10,ca,quantile,0.1,4.166888169651055
2026-01-17,pct wk covid lab det,-1,2026-01-10,ca,quantile,0.25,4.7800483612503495
2026-01-17,pct wk covid lab det,-1,2026-01-10,ca,quantile,0.5,5.447886085918405
2026-01-17,pct wk covid lab det,-1,2026-01-10,ca,quantile,0.75,6.121040689542985
2026-01-17,pct wk covid lab det,-1,2026-01-10,ca,quantile,0.9,6.719074922846434
2026-01-17,pct wk covid lab det,-1,2026-01-10,ca,quantile,0.975,7.414934581494376
2026-01-17,pct wk covid lab det,0,2026-01-10,ca,quantile,0.025,3.5719382245894176
2026-01-17,pct wk covid lab det,0,2026-01-10,ca,quantile,0.1,4.241559620249549
2026-01-17,pct wk covid lab det,0,2026-01-10,ca,quantile,0.25,4.838171704664423
2026-01-17,pct wk covid lab det,0,2026-01-10,ca,quantile,0.5,5.518470745205633
2026-01-17,pct wk covid lab det,0,2026-01-10,ca,quantile,0.75,6.202365068304184
2026-01-17,pct wk covid lab det,0,2026-01-10,ca,quantile,0.9,6.803287811484887
2026-01-17,pct wk covid lab det,0,2026-01-10,ca,quantile,0.975,7.480223303714025
2026-01-17,pct wk covid lab det,1,2026-01-17,ca,quantile,0.025,3.871589189681564
2026-01-17,pct wk covid lab det,1,2026-01-17,ca,quantile,0.1,4.783797111361739
2026-01-17,pct wk covid lab det,1,2026-01-17,ca,quantile,0.25,5.611205444396118
2026-01-17,pct wk covid lab det,1,2026-01-17,ca,quantile,0.5,6.522897356247398
2026-01-17,pct wk covid lab det,1,2026-01-17,ca,quantile,0.75,7.433565226535043
2026-01-17,pct wk covid lab det,1,2026-01-17,ca,quantile,0.9,8.251974309038427
2026-01-17,pct wk covid lab det,1,2026-01-17,ca,quantile,0.975,9.165769684709728
2026-01-17,pct wk covid lab det,2,2026-01-24,ca,quantile,0.025,3.1485297293539145
2026-01-17,pct wk covid lab det,2,2026-01-24,ca,quantile,0.1,4.280057476691216
2026-01-17,pct wk covid lab det,2,2026-01-24,ca,quantile,0.25,5.328276576305929
2026-01-17,pct wk covid lab det,2,2026-01-24,ca,quantile,0.5,6.481045723380572
2026-01-17,pct wk covid lab det,2,2026-01-24,ca,quantile,0.75,7.627954856420755
2026-01-17,pct wk covid lab det,2,2026-01-24,ca,quantile,0.9,8.641266008790506
2026-01-17,pct wk covid lab det,2,2026-01-24,ca,quantile,0.975,9.799803273364056
2026-01-17,pct wk covid lab det,3,2026-01-31,ca,quantile,0.025,2.4016506462764804
2026-01-17,pct wk covid lab det,3,2026-01-31,ca,quantile,0.1,3.806085169139881
2026-01-17,pct wk covid lab det,3,2026-01-31,ca,quantile,0.25,5.053938300733556
2026-01-17,pct wk covid lab det,3,2026-01-31,ca,quantile,0.5,6.434418109133784
2026-01-17,pct wk covid lab det,3,2026-01-31,ca,quantile,0.75,7.80766187384171
2026-01-17,pct wk covid lab det,3,2026-01-31,ca,quantile,0.9,9.054764302695059
2026-01-17,pct wk covid lab det,3,2026-01-31,ca,quantile,0.975,10.462243582271144
2026-01-17,pct wk covid lab det,-1,2026-01-10,mb,quantile,0.025,2.7364579793189705
2026-01-17,pct wk covid lab det,-1,2026-01-10,mb,quantile,0.1,3.4157280294565346
2026-01-17,pct wk covid lab det,-1,2026-01-10,mb,quantile,0.25,4.023681168146001
2026-01-17,pct wk covid lab det,-1,2026-01-10,mb,quantile,0.5,4.701362691370018
2026-01-17,pct wk covid lab det,-1,2026-01-10,mb,quantile,0.75,5.374016693258996
2026-01-17,pct wk covid lab det,-1,2026-01-10,mb,quantile,0.9,5.987645732359217
2026-01-17,pct wk covid lab det,-1,2026-01-10,mb,quantile,0.975,6.67480224087432
2026-01-17,pct wk covid lab det,0,2026-01-10,mb,quantile,0.025,2.6444471881144263
2026-01-17,pct wk covid lab det,0,2026-01-10,mb,quantile,0.1,3.3141562761774694
2026-01-17,pct wk covid lab det,0,2026-01-10,mb,quantile,0.25,3.9322308599897995
2026-01-17,pct wk covid lab det,0,2026-01-10,mb,quantile,0.5,4.594774078874392
2026-01-17,pct wk covid lab det,0,2026-01-10,mb,quantile,0.75,5.273857820905683
2026-01-17,pct wk covid lab det,0,2026-01-10,mb,quantile,0.9,5.891353799669774
2026-01-17,pct wk covid lab det,0,2026-01-10,mb,quantile,0.975,6.545264463324982
2026-01-17,pct wk covid lab det,1,2026-01-17,mb,quantile,0.025,2.6975533676224983
2026-01-17,pct wk covid lab det,1,2026-01-17,mb,quantile,0.1,3.630120803213681
2026-01-17,pct wk covid lab det,1,2026-01-17,mb,quantile,0.25,4.441540241440526
2026-01-17,pct wk covid lab det,1,2026-01-17,mb,quantile,0.5,5.353388417926636
2026-01-17,pct wk covid lab det,1,2026-01-17,mb,quantile,0.75,6.262317232351201
2026-01-17,pct wk covid lab det,1,2026-01-17,mb,quantile,0.9,7.054903334617569
2026-01-17,pct wk covid lab det,1,2026-01-17,mb,quantile,0.975,7.969937791454132
2026-01-17,pct wk covid lab det,2,2026-01-24,mb,quantile,0.025,3.4142279364817667
2026-01-17,pct wk covid lab det,2,2026-01-24,mb,quantile,0.1,4.572005419096028
2026-01-17,pct wk covid lab det,2,2026-01-24,mb,quantile,0.25,5.584077782137231
2026-01-17,pct wk covid lab det,2,2026-01-24,mb,quantile,0.5,6.759212041627151
2026-01-17,pct wk covid lab det,2,2026-01-24,mb,quantile,0.75,7.8829552778119645
2026-01-17,pct wk covid lab det,2,2026-01-24,mb,quantile,0.9,8.934871442890435
2026-01-17,pct wk covid lab det,2,2026-01-24,mb,quantile,0.975,10.085464990236662
2026-01-17,pct wk covid lab det,3,2026-01-31,mb,quantile,0.025,3.038187555115619
2026-01-17,pct wk covid lab det,3,2026-01-31,mb,quantile,0.1,4.407393729163134
2026-01-17,pct wk covid lab det,3,2026-01-31,mb,quantile,0.25,5.649504559212508
2026-01-17,pct wk covid lab det,3,2026-01-31,mb,quantile,0.5,7.043605136111278
2026-01-17,pct wk covid lab det,3,2026-01-31,mb,quantile,0.75,8.423999776904108
2026-01-17,pct wk covid lab det,3,2026-01-31,mb,quantile,0.9,9.667340559552413
2026-01-17,pct wk covid lab det,3,2026-01-31,mb,quantile,0.975,11.07703382053267
2026-01-17,pct wk covid lab det,-1,2026-01-10,nb,quantile,0.025,6.089199578162127
2026-01-17,pct wk covid lab det,-1,2026-01-10,nb,quantile,0.1,6.780225115928923
2026-01-17,pct wk covid lab det,-1,2026-01-10,nb,quantile,0.25,7.37914417808818
2026-01-17,pct wk covid lab det,-1,2026-01-10,nb,quantile,0.5,8.04816028917788
2026-01-17,pct wk covid lab det,-1,2026-01-10,nb,quantile,0.75,8.734874145229973
2026-01-17,pct wk covid lab det,-1,2026-01-10,nb,quantile,0.9,9.341314963667584
2026-01-17,pct wk covid lab det,-1,2026-01-10,nb,quantile,0.975,10.025329865508333
2026-01-17,pct wk covid lab det,0,2026-01-10,nb,quantile,0.025,6.299814852085541
2026-01-17,pct wk covid lab det,0,2026-01-10,nb,quantile,0.1,6.9707102726626085
2026-01-17,pct wk covid lab det,0,2026-01-10,nb,quantile,0.25,7.584899917114319
2026-01-17,pct wk covid lab det,0,2026-01-10,nb,quantile,0.5,8.25401543703783
2026-01-17,pct wk covid lab det,0,2026-01-10,nb,quantile,0.75,8.928950965924308
2026-01-17,pct wk covid lab det,0,2026-01-10,nb,quantile,0.9,9.538108122361265
2026-01-17,pct wk covid lab det,0,2026-01-10,nb,quantile,0.975,10.214793347958352
2026-01-17,pct wk covid lab det,1,2026-01-17,nb,quantile,0.025,6.8017716593034905
2026-01-17,pct wk covid lab det,1,2026-01-17,nb,quantile,0.1,7.720125032668499
2026-01-17,pct wk covid lab det,1,2026-01-17,nb,quantile,0.25,8.54721727452449
2026-01-17,pct wk covid lab det,1,2026-01-17,nb,quantile,0.5,9.44672574824665
2026-01-17,pct wk covid lab det,1,2026-01-17,nb,quantile,0.75,10.366507348957063
2026-01-17,pct wk covid lab det,1,2026-01-17,nb,quantile,0.9,11.181163100868194
2026-01-17,pct wk covid lab det,1,2026-01-17,nb,quantile,0.975,12.088662932006365
2026-01-17,pct wk covid lab det,2,2026-01-24,nb,quantile,0.025,7.898457888894871
2026-01-17,pct wk covid lab det,2,2026-01-24,nb,quantile,0.1,9.074257143130142
2026-01-17,pct wk covid lab det,2,2026-01-24,nb,quantile,0.25,10.08338583786623
2026-01-17,pct wk covid lab det,2,2026-01-24,nb,quantile,0.5,11.243796700470789
2026-01-17,pct wk covid lab det,2,2026-01-24,nb,quantile,0.75,12.39654956707166
2026-01-17,pct wk covid lab det,2,2026-01-24,nb,quantile,0.9,13.434551516756592
2026-01-17,pct wk covid lab det,2,2026-01-24,nb,quantile,0.975,14.577222911220284
2026-01-17,pct wk covid lab det,3,2026-01-31,nb,quantile,0.025,8.831309621178441
2026-01-17,pct wk covid lab det,3,2026-01-31,nb,quantile,0.1,10.314178527270954
2026-01-17,pct wk covid lab det,3,2026-01-31,nb,quantile,0.25,11.599256270779357
2026-01-17,pct wk covid lab det,3,2026-01-31,nb,quantile,0.5,13.042944926855178
2026-01-17,pct wk covid lab det,3,2026-01-31,nb,quantile,0.75,14.493011718911212
2026-01-17,pct wk covid lab det,3,2026-01-31,nb,quantile,0.9,15.783456663367906
2026-01-17,pct wk covid lab det,3,2026-01-31,nb,quantile,0.975,17.241505159308794
2026-01-17,pct wk covid lab det,-1,2026-01-10,nl,quantile,0.025,0.14159031083676066
2026-01-17,pct wk covid lab det,-1,2026-01-10,nl,quantile,0.1,1.6571012381432308
2026-01-17,pct wk covid lab det,-1,2026-01-10,nl,quantile,0.25,3.0284959027663243
2026-01-17,pct wk covid lab det,-1,2026-01-10,nl,quantile,0.5,4.521829538704736
2026-01-17,pct wk covid lab det,-1,2026-01-10,nl,quantile,0.75,6.017393214110411
2026-01-17,pct wk covid lab det,-1,2026-01-10,nl,quantile,0.9,7.3788216810391285
2026-01-17,pct wk covid lab det,-1,2026-01-10,nl,quantile,0.975,8.909892871481658
2026-01-17,pct wk covid lab det,0,2026-01-10,nl,quantile,0.025,0.16993075727238693
2026-01-17,pct wk covid lab det,0,2026-01-10,nl,quantile,0.1,1.6514877722414134
2026-01-17,pct wk covid lab det,0,2026-01-10,nl,quantile,0.25,3.033364236292664
2026-01-17,pct wk covid lab det,0,2026-01-10,nl,quantile,0.5,4.525205530792626
2026-01-17,pct wk covid lab det,0,2026-01-10,nl,quantile,0.75,6.002987672597963
2026-01-17,pct wk covid lab det,0,2026-01-10,nl,quantile,0.9,7.392050224087273
2026-01-17,pct wk covid lab det,0,2026-01-10,nl,quantile,0.975,8.847795569253922
2026-01-17,pct wk covid lab det,1,2026-01-17,nl,quantile,0.025,0.0
2026-01-17,pct wk covid lab det,1,2026-01-17,nl,quantile,0.1,0.7346348850736941
2026-01-17,pct wk covid lab det,1,2026-01-17,nl,quantile,0.25,2.538648611754279
2026-01-17,pct wk covid lab det,1,2026-01-17,nl,quantile,0.5,4.560489913832481
2026-01-17,pct wk covid lab det,1,2026-01-17,nl,quantile,0.75,6.6032929709594965
2026-01-17,pct wk covid lab det,1,2026-01-17,nl,quantile,0.9,8.406010602366157
2026-01-17,pct wk covid lab det,1,2026-01-17,nl,quantile,0.975,10.507753315663598
2026-01-17,pct wk covid lab det,2,2026-01-24,nl,quantile,0.025,0.0
2026-01-17,pct wk covid lab det,2,2026-01-24,nl,quantile,0.1,2.231069985332825
2026-01-17,pct wk covid lab det,2,2026-01-24,nl,quantile,0.25,4.5251088905903325
2026-01-17,pct wk covid lab det,2,2026-01-24,nl,quantile,0.5,7.066063765789309
2026-01-17,pct wk covid lab det,2,2026-01-24,nl,quantile,0.75,9.663644994875765
2026-01-17,pct wk covid lab det,2,2026-01-24,nl,quantile,0.9,11.881851594456489
2026-01-17,pct wk covid lab det,2,2026-01-24,nl,quantile,0.975,14.469632225871198
2026-01-17,pct wk covid lab det,3,2026-01-31,nl,quantile,0.025,0.0
2026-01-17,pct wk covid lab det,3,2026-01-31,nl,quantile,0.1,1.4704797935785603
2026-01-17,pct wk covid lab det,3,2026-01-31,nl,quantile,0.25,4.2091984405294305
2026-01-17,pct wk covid lab det,3,2026-01-31,nl,quantile,0.5,7.265560201354538
2026-01-17,pct wk covid lab det,3,2026-01-31,nl,quantile,0.75,10.353707218478748
2026-01-17,pct wk covid lab det,3,2026-01-31,nl,quantile,0.9,13.155832043826887
2026-01-17,pct wk covid lab det,3,2026-01-31,nl,quantile,0.975,16.17143370004016
2026-01-17,pct wk covid lab det,-1,2026-01-10,ns,quantile,0.025,2.8500042515684045
2026-01-17,pct wk covid lab det,-1,2026-01-10,ns,quantile,0.1,4.257503535668428
2026-01-17,pct wk covid lab det,-1,2026-01-10,ns,quantile,0.25,5.5188985985653325
2026-01-17,pct wk covid lab det,-1,2026-01-10,ns,quantile,0.5,6.936206223128486
2026-01-17,pct wk covid lab det,-1,2026-01-10,ns,quantile,0.75,8.362864121975953
2026-01-17,pct wk covid lab det,-1,2026-01-10,ns,quantile,0.9,9.630622519796672
2026-01-17,pct wk covid lab det,-1,2026-01-10,ns,quantile,0.975,11.049285656593941
2026-01-17,pct wk covid lab det,0,2026-01-10,ns,quantile,0.025,4.246263239818599
2026-01-17,pct wk covid lab det,0,2026-01-10,ns,quantile,0.1,5.656938954187465
2026-01-17,pct wk covid lab det,0,2026-01-10,ns,quantile,0.25,6.93303351938707
2026-01-17,pct wk covid lab det,0,2026-01-10,ns,quantile,0.5,8.361203221622546
2026-01-17,pct wk covid lab det,0,2026-01-10,ns,quantile,0.75,9.762270874274193
2026-01-17,pct wk covid lab det,0,2026-01-10,ns,quantile,0.9,11.044550518444568
2026-01-17,pct wk covid lab det,0,2026-01-10,ns,quantile,0.975,12.45136744761367
2026-01-17,pct wk covid lab det,1,2026-01-17,ns,quantile,0.025,2.897516976746286
2026-01-17,pct wk covid lab det,1,2026-01-17,ns,quantile,0.1,4.807404533634308
2026-01-17,pct wk covid lab det,1,2026-01-17,ns,quantile,0.25,6.564116362046452
2026-01-17,pct wk covid lab det,1,2026-01-17,ns,quantile,0.5,8.440069304135587
2026-01-17,pct wk covid lab det,1,2026-01-17,ns,quantile,0.75,10.342313229451834
2026-01-17,pct wk covid lab det,1,2026-01-17,ns,quantile,0.9,12.059891856310884
2026-01-17,pct wk covid lab det,1,2026-01-17,ns,quantile,0.975,14.013538850348983
2026-01-17,pct wk covid lab det,2,2026-01-24,ns,quantile,0.025,3.3596477967153247
2026-01-17,pct wk covid lab det,2,2026-01-24,ns,quantile,0.1,5.779989791798522
2026-01-17,pct wk covid lab det,2,2026-01-24,ns,quantile,0.25,7.944700699278437
2026-01-17,pct wk covid lab det,2,2026-01-24,ns,quantile,0.5,10.346845009578308
2026-01-17,pct wk covid lab det,2,2026-01-24,ns,quantile,0.75,12.742968719251012
2026-01-17,pct wk covid lab det,2,2026-01-24,ns,quantile,0.9,14.922882825570543
2026-01-17,pct wk covid lab det,2,2026-01-24,ns,quantile,0.975,17.2910204073549
2026-01-17,pct wk covid lab det,3,2026-01-31,ns,quantile,0.025,3.713140345530139
2026-01-17,pct wk covid lab det,3,2026-01-31,ns,quantile,0.1,6.5986223314427574
2026-01-17,pct wk covid lab det,3,2026-01-31,ns,quantile,0.25,9.262335863510359
2026-01-17,pct wk covid lab det,3,2026-01-31,ns,quantile,0.5,12.129168729078893
2026-01-17,pct wk covid lab det,3,2026-01-31,ns,quantile,0.75,15.062198664698395
2026-01-17,pct wk covid lab det,3,2026-01-31,ns,quantile,0.9,17.637950198614543
2026-01-17,pct wk covid lab det,3,2026-01-31,ns,quantile,0.975,20.558102609335332
2026-01-17,pct wk covid lab det,-1,2026-01-10,nt,quantile,0.025,5.253552497934916
2026-01-17,pct wk covid lab det,-1,2026-01-10,nt,quantile,0.1,7.549839157934765
2026-01-17,pct wk covid lab det,-1,2026-01-10,nt,quantile,0.25,9.588225837497205
2026-01-17,pct wk covid lab det,-1,2026-01-10,nt,quantile,0.5,11.849664377190948
2026-01-17,pct wk covid lab det,-1,2026-01-10,nt,quantile,0.75,14.16674975869114
2026-01-17,pct wk covid lab det,-1,2026-01-10,nt,quantile,0.9,16.191097864916028
2026-01-17,pct wk covid lab det,-1,2026-01-10,nt,quantile,0.975,18.488049268760506
2026-01-17,pct wk covid lab det,0,2026-01-10,nt,quantile,0.025,5.267310037529448
2026-01-17,pct wk covid lab det,0,2026-01-10,nt,quantile,0.1,7.52628076204878
2026-01-17,pct wk covid lab det,0,2026-01-10,nt,quantile,0.25,9.55063222522158
2026-01-17,pct wk covid lab det,0,2026-01-10,nt,quantile,0.5,11.87202892359787
2026-01-17,pct wk covid lab det,0,2026-01-10,nt,quantile,0.75,14.163086536398025
2026-01-17,pct wk covid lab det,0,2026-01-10,nt,quantile,0.9,16.191401634084055
2026-01-17,pct wk covid lab det,0,2026-01-10,nt,quantile,0.975,18.494734037107836
2026-01-17,pct wk covid lab det,1,2026-01-17,nt,quantile,0.025,5.178843669574304
2026-01-17,pct wk covid lab det,1,2026-01-17,nt,quantile,0.1,8.292300849660974
2026-01-17,pct wk covid lab det,1,2026-01-17,nt,quantile,0.25,11.018136192923107
2026-01-17,pct wk covid lab det,1,2026-01-17,nt,quantile,0.5,14.159487476632846
2026-01-17,pct wk covid lab det,1,2026-01-17,nt,quantile,0.75,17.22453166953136
2026-01-17,pct wk covid lab det,1,2026-01-17,nt,quantile,0.9,19.97382751211354
2026-01-17,pct wk covid lab det,1,2026-01-17,nt,quantile,0.975,23.10972630221478
2026-01-17,pct wk covid lab det,2,2026-01-24,nt,quantile,0.025,0.0
2026-01-17,pct wk covid lab det,2,2026-01-24,nt,quantile,0.1,0.9552075479348376
2026-01-17,pct wk covid lab det,2,2026-01-24,nt,quantile,0.25,4.358207271871777
2026-01-17,pct wk covid lab det,2,2026-01-24,nt,quantile,0.5,8.277946485979998
2026-01-17,pct wk covid lab det,2,2026-01-24,nt,quantile,0.75,12.112307101891478
